time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.00025 0.0113791 0.0056295 0.000121447 6.70977e-07 4.65929 0.000120776 
2.00056 0.0113435 0.00559394 0.000157009 0 4.65317 0.000157009 
3.00072 0.0113248 0.00557515 0.000175796 0 4.64795 0.000175796 
4.00089 0.0112959 0.0055463 0.000204648 6.70977e-07 4.64333 0.000203977 
5.00103 0.0112805 0.00553086 0.00022008 0 4.63923 0.00022008 
6.00135 0.0112684 0.00551879 0.000232158 0 4.63527 0.000232158 
7.00162 0.0112496 0.0055 0.000250945 0 4.63188 0.000250945 
8.00173 0.0112395 0.00548993 0.00026101 6.70977e-07 4.6285 0.000260339 
9.00175 0.0112221 0.00547249 0.000278455 6.70977e-07 4.62535 0.000277784 
10.0018 0.0112127 0.00546309 0.000287849 6.70977e-07 4.62247 0.000287178 
11.002 0.011208 0.0054584 0.000292546 0 4.61954 0.000292546 
12.002 0.0112026 0.00545303 0.000297914 0 4.61678 0.000297914 
13.0021 0.0111919 0.00544229 0.000308649 0 4.61394 0.000308649 
14.0025 0.0111825 0.0054329 0.000318043 0 4.61133 0.000318043 
15.0025 0.0111778 0.0054282 0.00032274 6.70977e-07 4.60869 0.000322069 
16.0027 0.0111704 0.00542082 0.000330121 0 4.60617 0.000330121 
17.0028 0.0111657 0.00541613 0.000334818 6.70977e-07 4.60374 0.000334147 
18.0032 0.0111624 0.00541277 0.000338172 0 4.60126 0.000338172 
19.0036 0.011157 0.0054074 0.00034354 0 4.59888 0.00034354 
20.0036 0.0111523 0.00540271 0.000348237 6.70977e-07 4.59644 0.000347566 
21.0039 0.0111463 0.00539667 0.000354276 0 4.5942 0.000354276 
22.0042 0.0111396 0.00538996 0.000360986 0 4.59192 0.000360986 
23.0042 0.0111349 0.00538526 0.000365682 6.70977e-07 4.58962 0.000365011 
24.0052 0.0111315 0.00538191 0.000369037 0 4.58733 0.000369037 
25.0053 0.0111261 0.00537654 0.000374405 0 4.5852 0.000374405 
26.0062 0.0111221 0.00537251 0.000378431 0 4.583 0.000378431 
27.0064 0.0111181 0.00536849 0.000382457 0 4.58085 0.000382457 
28.0064 0.0111141 0.00536446 0.000386483 1.34195e-06 4.57869 0.000385141 
29.0078 0.0111047 0.00535507 0.000395876 0 4.57658 0.000395876 
30.0079 0.0110993 0.0053497 0.000401244 0 4.57445 0.000401244 
31.0079 0.0110926 0.00534299 0.000407954 0 4.57245 0.000407954 
32.0079 0.0110866 0.00533695 0.000413993 6.70977e-07 4.5705 0.000413322 
33.0079 0.0110839 0.00533427 0.000416677 6.70977e-07 4.56854 0.000416006 
34.0081 0.0110819 0.00533225 0.00041869 0 4.56654 0.00041869 
35.0081 0.0110798 0.00533024 0.000420703 6.70977e-07 4.56468 0.000420032 
36.0083 0.0110765 0.00532689 0.000424057 0 4.56281 0.000424057 
37.0084 0.0110725 0.00532286 0.000428083 0 4.56101 0.000428083 
38.0096 0.0110684 0.00531883 0.000432109 0 4.55913 0.000432109 
39.0099 0.0110684 0.00531883 0.000432109 0 4.55723 0.000432109 
40.0104 0.0110658 0.00531615 0.000434793 0 4.55539 0.000434793 
41.0106 0.0110617 0.00531213 0.000438819 0 4.55353 0.000438819 
42.0107 0.0110564 0.00530676 0.000444187 0 4.55166 0.000444187 
43.0107 0.0110537 0.00530407 0.000446871 0 4.5499 0.000446871 
44.0109 0.011051 0.00530139 0.000449555 0 4.54807 0.000449555 
45.011 0.0110443 0.00529468 0.000456264 0 4.54627 0.000456264 
46.0111 0.0110369 0.0052873 0.000463645 6.70977e-07 4.5445 0.000462974 
47.0113 0.0110376 0.00528797 0.000462974 0 4.54278 0.000462974 
48.0113 0.0110356 0.00528596 0.000464987 6.70977e-07 4.54098 0.000464316 
49.0114 0.0110315 0.00528193 0.000469013 6.70977e-07 4.53935 0.000468342 
50.0115 0.0110295 0.00527992 0.000471026 0 4.53772 0.000471026 
51.0116 0.0110228 0.00527321 0.000477736 1.34195e-06 4.53599 0.000476394 
52.012 0.0110215 0.00527187 0.000479078 0 4.53431 0.000479078 
53.0125 0.0110215 0.00527187 0.000479078 0 4.53262 0.000479078 
54.0134 0.0110188 0.00526918 0.000481761 0 4.531 0.000481761 
55.014 0.0110148 0.00526516 0.000485787 0 4.52937 0.000485787 
56.0146 0.0110094 0.00525979 0.000491155 0 4.52782 0.000491155 
