time	conversion
1.00204	0.00033046
2.02761	0.00033046
3.27336	0.000474138
4.93786	0.000474138
6.11468	0.00110632
7.20656	0.00112069
8.29695	0.00130747
9.44016	0.00150862
10.6129	0.00158046
11.6136	0.00168103
12.7798	0.00192529
13.7989	0.00216954
14.9132	0.00231322
16.2062	0.00239943
17.3568	0.00258621
19.0197	0.00280172
20.0541	0.00307471
21.2354	0.00311782
22.3732	0.00337644
24.2705	0.00341954
25.674	0.00353448
26.9078	0.00377874
27.9279	0.00438218
28.9666	0.00484195
30.6681	0.00512931
31.9722	0.00520115
33.8594	0.00527299
35.2476	0.00545977
37.2931	0.00547414
38.3514	0.00576149
40.475	0.00579023
41.9265	0.0058477
42.9295	0.00610632
44.6977	0.00635057
45.7456	0.00655172
48.3997	0.00670977
51.2656	0.00683908
52.3875	0.00738506
53.7721	0.00768678
54.8963	0.00780172
56.0479	0.00818966
57.1072	0.00869253
58.3911	0.00893678
59.8198	0.00923851
61.4165	0.00931034
62.6474	0.00966954
63.6578	0.00992816
65.1114	0.0103305
66.1625	0.0105891
67.6507	0.0111351
69.1771	0.0115517
70.9695	0.0119253
72.2657	0.0120259
74.1696	0.0125287
75.3603	0.0127443
76.6903	0.0129454
78.2592	0.0129454
80.2016	0.0131609
82.3013	0.0134195
83.3056	0.0136063
84.8942	0.0139655
86.2132	0.014181
87.4607	0.0147126
88.5025	0.0149282
90.1495	0.015273
91.4039	0.0155747
93.2836	0.0158477
94.2948	0.0161925
95.9254	0.0162931
96.9637	0.0165086
98.2649	0.0168103
100.1	0.017069
101.126	0.0172845
103.268	0.0175431
104.764	0.0178161
105.97	0.0182471
107.367	0.0184195
108.625	0.018477
109.87	0.0187787
110.877	0.0190517
111.883	0.0194397
112.923	0.0197701
113.981	0.0198276
115.254	0.0198851
116.459	0.0199425
117.469	0.0201868
118.697	0.0203161
119.76	0.0204023
120.798	0.020431
121.956	0.0206609
122.974	0.0208908
123.976	0.0210201
125.05	0.0211638
126.081	0.0214224
127.091	0.0215805
128.1	0.021681
129.118	0.0217241
130.381	0.021796
131.402	0.0219397
132.41	0.021954
133.487	0.0219684
134.527	0.0222126
135.559	0.0224713
137.813	0.0226293
138.814	0.0228448
140.236	0.0229885
141.261	0.0231897
143.265	0.0232184
144.372	0.0233908
146.003	0.0234626
147.035	0.0237356
148.062	0.024023
150.018	0.0241667
151.026	0.0243247
152.101	0.0243822
153.278	0.0246408
154.394	0.024842
155.413	0.0248707
156.872	0.0249425
157.931	0.025
159.02	0.0250144
160.041	0.0251293
161.2	0.0252874
162.219	0.025546
163.247	0.0256322
164.537	0.0257902
165.547	0.0260632
166.597	0.0261351
167.682	0.0262213
168.781	0.026408
169.861	0.026681
171.001	0.0268247
172.013	0.0269828
173.018	0.0271695
174.664	0.0273563
175.73	0.0274569
176.804	0.0275718
177.828	0.0278161
178.835	0.0280172
180.044	0.0280891
181.1	0.0282759
182.258	0.028477
183.268	0.0285345
184.296	0.0286782
185.315	0.0288218
186.465	0.0288218
187.522	0.0289224
188.552	0.0289799
189.566	0.029023
190.596	0.0290805
191.727	0.0292672
192.957	0.0292672
194.014	0.0293247
195.02	0.0294253
196.13	0.0294828
197.13	0.0296264
198.148	0.0297414
199.192	0.0299138
200.255	0.0301149
201.301	0.0301868
202.515	0.0302874
203.516	0.0303448
204.527	0.0304167
205.776	0.030546
206.813	0.0305747
207.937	0.0306178
209.131	0.0306466
211.156	0.0306897
212.227	0.0307902
214.05	0.0308477
215.113	0.0308908
216.263	0.030977
217.339	0.0312787
218.599	0.031408
219.673	0.0314655
220.676	0.0315661
221.699	0.0317098
222.785	0.0321121
223.824	0.0322845
224.931	0.0325287
226.108	0.0326149
227.223	0.0327155
228.576	0.0327443
229.714	0.0328736
230.764	0.0330603
231.855	0.0332471
233.021	0.0334195
234.11	0.0336494
235.669	0.0337644
236.72	0.0338362
237.75	0.0339368
238.761	0.0341236
239.798	0.0342672
240.85	0.0344109
241.853	0.0345115
242.918	0.0346264
244.256	0.034727
245.274	0.0348851
246.627	0.0349282
248.132	0.0349713
249.421	0.0351006
250.476	0.0352011
251.534	0.0352874
252.648	0.0353879
254.014	0.0354167
255.149	0.0355172
256.157	0.0356753
257.177	0.0358477
258.181	0.0358908
259.451	0.035977
260.47	0.0360489
261.727	0.0361638
262.747	0.0363075
263.778	0.0363649
264.805	0.0364511
265.812	0.0365948
267.046	0.036681
268.186	0.0367241
269.244	0.0367529
270.263	0.0368247
271.282	0.0368247
272.349	0.0368822
273.502	0.0369253
274.521	0.0370402
275.591	0.0370833
277.156	0.0371408
278.33	0.0371983
279.394	0.0373707
280.437	0.0375287
281.552	0.0375862
282.607	0.0377586
283.61	0.0379598
284.999	0.0380316
286.007	0.0381322
287.32	0.0382902
288.462	0.0383621
289.474	0.0384483
290.499	0.0385776
291.574	0.0386638
292.813	0.0386925
294.221	0.0388793
295.254	0.0389368
296.338	0.0389799
297.367	0.0390661
