time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.00828 0.00114469 0.00057033 5.36782e-06 0 4.66783 5.36782e-06 
2.01721 0.00114469 0.00057033 5.36782e-06 0 4.66697 5.36782e-06 
3.01722 0.001142 0.000567647 8.05172e-06 1.34195e-06 4.66568 6.70977e-06 
4.03137 0.00114334 0.000568989 6.70977e-06 0 4.66411 6.70977e-06 
5.03335 0.00114334 0.000568989 6.70977e-06 0 4.66275 6.70977e-06 
6.06452 0.00114066 0.000566305 9.39368e-06 0 4.66134 9.39368e-06 
7.08698 0.00114066 0.000566305 9.39368e-06 0 4.66047 9.39368e-06 
8.08711 0.00113865 0.000564292 1.14066e-05 6.70977e-07 4.65963 1.07356e-05 
9.09202 0.00113932 0.000564963 1.07356e-05 0 4.65885 1.07356e-05 
10.1047 0.00113932 0.000564963 1.07356e-05 0 4.6581 1.07356e-05 
11.1428 0.00113798 0.000563621 1.20776e-05 0 4.65758 1.20776e-05 
12.1474 0.00113798 0.000563621 1.20776e-05 0 4.65688 1.20776e-05 
13.1778 0.00113798 0.000563621 1.20776e-05 0 4.65605 1.20776e-05 
14.2077 0.00113798 0.000563621 1.20776e-05 0 4.65532 1.20776e-05 
15.2654 0.00113798 0.000563621 1.20776e-05 0 4.65466 1.20776e-05 
16.2834 0.00113664 0.000562279 1.34195e-05 0 4.65385 1.34195e-05 
17.2835 0.00113596 0.000561608 1.40905e-05 6.70977e-07 4.6531 1.34195e-05 
18.2991 0.00113664 0.000562279 1.34195e-05 0 4.65253 1.34195e-05 
19.3326 0.00113664 0.000562279 1.34195e-05 0 4.6519 1.34195e-05 
20.3557 0.00113664 0.000562279 1.34195e-05 0 4.65129 1.34195e-05 
21.4021 0.00113529 0.000560937 1.47615e-05 0 4.65087 1.47615e-05 
22.4146 0.00113529 0.000560937 1.47615e-05 0 4.65022 1.47615e-05 
23.428 0.00113529 0.000560937 1.47615e-05 0 4.64952 1.47615e-05 
24.4889 0.00113395 0.000559595 1.61034e-05 0 4.64883 1.61034e-05 
25.4984 0.00113395 0.000559595 1.61034e-05 0 4.6484 1.61034e-05 
26.4984 0.00113395 0.000559595 1.61034e-05 0 4.64771 1.61034e-05 
27.5016 0.00113395 0.000559595 1.61034e-05 0 4.64729 1.61034e-05 
28.5264 0.00113261 0.000558253 1.74454e-05 0 4.6469 1.74454e-05 
29.5457 0.00113127 0.000556911 1.87874e-05 0 4.64637 1.87874e-05 
30.5466 0.00113127 0.000556911 1.87874e-05 0 4.6459 1.87874e-05 
31.5834 0.00113127 0.000556911 1.87874e-05 0 4.64538 1.87874e-05 
32.5834 0.0011306 0.00055624 1.94583e-05 6.70977e-07 4.64493 1.87874e-05 
33.622 0.00113127 0.000556911 1.87874e-05 0 4.64448 1.87874e-05 
34.6267 0.00113127 0.000556911 1.87874e-05 0 4.64384 1.87874e-05 
35.6685 0.00113127 0.000556911 1.87874e-05 0 4.6435 1.87874e-05 
36.6988 0.00113127 0.000556911 1.87874e-05 0 4.64306 1.87874e-05 
37.7046 0.00113127 0.000556911 1.87874e-05 0 4.64267 1.87874e-05 
