time	conversion
1.00002	0.000837069
2.0042	0.00138391
3.00797	0.00192414
4.00802	0.00239928
5.0331	0.00283994
6.03554	0.00318261
7.03924	0.00354856
8.03937	0.0038944
9.04032	0.0041898
10.0423	0.00447902
11.0469	0.00480618
12.047	0.00502917
13.0531	0.00526379
14.0603	0.00551523
15.0634	0.0057523
16.0634	0.00596667
17.0652	0.00618951
18.0684	0.00641566
19.075	0.00665445
20.0772	0.00684454
21.078	0.00706868
22.0871	0.0072694
23.0913	0.00746135
24.0926	0.00763305
25.0953	0.00783333
26.1007	0.00800675
27.1094	0.00821509
28.1134	0.00839756
29.1136	0.00856652
30.117	0.00874842
31.1199	0.00894655
32.1207	0.00912443
33.1208	0.00932471
34.1208	0.0095069
35.1208	0.00966537
36.1218	0.00985661
37.1249	0.0100246
38.1264	0.0102059
39.1282	0.0104065
40.129	0.0105605
41.129	0.0107361
42.1308	0.0109014
43.1308	0.011047
44.1318	0.0112086
45.132	0.0113779
46.138	0.0115326
47.1388	0.0116875
48.1405	0.0118223
49.1413	0.0119917
50.1413	0.0121435
51.1474	0.012299
52.1474	0.0124404
53.1475	0.0125619
54.1556	0.0127063
55.1591	0.0128514
56.1599	0.0130039
57.162	0.0131796
58.163	0.0133316
59.163	0.0134598
60.1645	0.013599
61.1648	0.0137473
62.165	0.0138626
63.173	0.0139884
64.1732	0.0141172
65.1736	0.0142405
66.1736	0.014375
67.1759	0.0145164
68.1763	0.0146463
69.1774	0.0148095
70.1815	0.0149499
71.1823	0.0151034
72.1836	0.0152547
73.1864	0.0153967
74.1864	0.015552
75.1874	0.0156994
76.1889	0.0158226
77.1898	0.0159651
78.196	0.0160862
79.197	0.0162214
80.1996	0.0163405
81.2	0.0164845
82.2001	0.016595
83.2001	0.0167391
84.2028	0.0168635
85.2028	0.0169912
86.203	0.0171292
87.2102	0.0172468
88.2238	0.0173685
89.2238	0.0175016
90.2254	0.0176352
91.2273	0.0177487
92.2273	0.0178703
93.233	0.0180062
94.2383	0.0181172
95.239	0.0182665
96.241	0.0183989
97.2494	0.0185233
98.2551	0.0186507
99.2575	0.0187796
100.262	0.0189078
101.264	0.0190164
102.268	0.0191474
103.268	0.0192647
104.271	0.0193915
105.272	0.0195159
106.274	0.0196392
107.275	0.0197618
108.275	0.0198851
109.276	0.0200089
110.28	0.0201149
111.281	0.0202612
112.281	0.0203822
113.285	0.020518
114.298	0.0206417
115.3	0.0207417
116.301	0.0208605
117.302	0.0209816
118.302	0.0211036
119.307	0.0212172
120.311	0.0213648
121.311	0.0214614
122.317	0.0215642
123.319	0.0216769
124.32	0.0217943
125.326	0.0219023
126.326	0.0220019
127.329	0.0221194
128.342	0.0222159
129.342	0.0223287
130.348	0.0224279
131.348	0.0225273
132.358	0.0226374
133.361	0.0227509
134.364	0.0228599
135.368	0.0229414
136.372	0.0230649
137.373	0.0231681
138.374	0.0232754
139.389	0.0233697
140.39	0.02348
141.392	0.0235989
142.397	0.0237102
143.402	0.0238168
144.405	0.0239105
145.417	0.0240147
146.421	0.0241188
147.431	0.0242187
148.432	0.0243174
149.434	0.0244198
150.438	0.0245223
151.442	0.024629
152.442	0.0247273
153.444	0.0248346
154.455	0.0249319
155.455	0.0250256
156.455	0.0251325
157.456	0.0252412
158.456	0.0253326
159.459	0.0254547
160.466	0.0255585
161.476	0.0256635
162.476	0.0257644
163.485	0.0258609
164.485	0.0259497
165.495	0.0260431
166.499	0.0261286
167.505	0.0262409
168.51	0.0263611
169.518	0.0264592
170.518	0.026555
171.52	0.0266532
172.53	0.0267655
173.537	0.0268667
174.542	0.0269592
175.543	0.0270786
176.544	0.0271713
177.545	0.0272526
178.548	0.0273409
179.55	0.0274371
180.561	0.0275365
181.561	0.0276464
182.57	0.0277603
183.587	0.027855
184.601	0.0279568
185.605	0.0280864
186.608	0.0281747
187.612	0.0282464
188.612	0.0283325
189.615	0.0284372
190.617	0.0285457
191.619	0.028644
192.619	0.0287386
193.622	0.0288325
194.629	0.0289378
195.63	0.0290286
196.632	0.0291231
197.634	0.0292198
198.641	0.0293125
199.647	0.0294036
200.657	0.0295014
201.661	0.0296073
202.665	0.0297045
203.665	0.0297999
204.666	0.0298888
205.671	0.029977
206.671	0.0300599
207.672	0.0301431
208.692	0.0302493
209.692	0.0303494
210.696	0.0304427
211.699	0.030546
212.7	0.0306414
213.708	0.0307365
214.715	0.0308102
215.719	0.0308961
216.721	0.0309879
217.723	0.0310782
