time	conversion
1	0.00231106
2.00002	0.00362241
3.00002	0.00470216
4.00037	0.00563822
5.00057	0.00647773
6.00057	0.00728894
7.00065	0.00804425
8.00065	0.00873032
9.00111	0.00940718
10.0013	0.0100838
11.0013	0.0107171
12.0014	0.0113307
13.0014	0.0119624
14.0014	0.0125111
15.0015	0.0130687
16.0015	0.0136174
17.0016	0.0141652
18.0016	0.0147066
19.0017	0.0152289
20.0018	0.0157519
21.0019	0.0162279
22.0019	0.0167253
23.0021	0.0172178
24.0022	0.0176908
25.0025	0.0181797
26.0027	0.0186385
27.0027	0.0190898
28.0031	0.0195592
29.0032	0.020019
30.0034	0.0204931
31.0034	0.0209458
32.0037	0.0213927
33.0038	0.0218309
34.0039	0.022253
35.004	0.0226711
36.0042	0.0231122
37.0043	0.0235389
38.0043	0.0239585
39.0045	0.0243713
40.0046	0.0247741
41.005	0.0251694
42.005	0.0255609
43.0052	0.0259636
44.0053	0.0263484
45.0053	0.0267333
46.0055	0.0271241
47.0058	0.0274944
48.0066	0.0278618
49.0066	0.0282414
50.0067	0.0286172
51.0068	0.0289813
52.0068	0.029344
53.0068	0.029698
54.0068	0.0300668
55.0072	0.0304362
56.0074	0.0307955
57.0074	0.0311687
58.0074	0.0315236
59.0078	0.0318849
60.0079	0.0322194
61.0079	0.0325733
62.0079	0.0329152
63.008	0.0332601
64.0081	0.0336069
65.0081	0.0339572
66.0081	0.0343034
67.0081	0.0346524
68.0082	0.0349756
69.0082	0.0353066
70.0083	0.0356559
71.0087	0.0359657
72.0088	0.0362833
73.0093	0.0366292
74.0094	0.0369453
75.0095	0.0372526
76.0097	0.0375668
77.0101	0.0378918
78.0106	0.0382063
79.0108	0.0385119
80.0109	0.0388236
81.011	0.0391409
82.0112	0.0394589
83.0112	0.0397818
84.0114	0.0400787
85.0115	0.0404039
86.012	0.0407076
87.0121	0.0410003
88.0121	0.0413032
89.0121	0.0416024
90.0124	0.0419052
91.0124	0.0422096
92.0129	0.042508
93.0129	0.0428011
94.0132	0.0430881
95.0132	0.0433756
96.0132	0.0436704
97.0133	0.0439697
98.0136	0.0442453
99.0136	0.0445193
100.014	0.0448033
101.014	0.0450872
102.014	0.045372
103.014	0.0456461
104.015	0.0459228
105.015	0.0462231
106.015	0.0465078
107.015	0.0467819
108.015	0.0470522
109.016	0.0473236
110.016	0.0475964
111.016	0.0478687
112.016	0.0481333
113.016	0.0483957
114.017	0.0486642
115.017	0.0489295
116.017	0.0491955
117.017	0.0494602
118.017	0.0497257
119.017	0.0499964
120.018	0.0502501
121.018	0.0505027
122.018	0.0507698
123.018	0.0510239
124.018	0.0512895
125.018	0.051554
126.019	0.0518105
127.019	0.0520622
128.019	0.05233
129.02	0.0525839
130.02	0.0528312
131.02	0.0531001
132.02	0.0533733
