time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.0107 172 87 0 0 69453 0 
2.03893 170 85 2 0 69331 2 
3.04398 170 85 2 0 69271 2 
4.06653 170 85 2 0 69213 2 
5.06888 170 85 2 0 69145 2 
6.07789 168 83 4 0 69057 4 
7.10581 168 83 4 0 69017 4 
8.1532 168 83 4 0 68981 4 
9.17435 168 83 4 0 68936 4 
10.1768 168 83 4 0 68898 4 
11.1853 168 83 4 0 68851 4 
12.186 167 82 5 1 68817 4 
13.1883 167 82 5 1 68790 4 
14.2391 168 83 4 0 68757 4 
15.2461 168 83 4 0 68707 4 
16.2477 168 83 4 0 68677 4 
17.2519 168 83 4 0 68635 4 
18.2636 168 83 4 0 68620 4 
19.2644 168 83 4 0 68578 4 
20.2706 168 83 4 0 68547 4 
21.2805 168 83 4 0 68505 4 
22.2873 168 83 4 0 68435 4 
23.3238 168 83 4 0 68399 4 
24.3263 168 83 4 0 68346 4 
25.3672 168 83 4 0 68309 4 
26.3852 168 83 4 0 68275 4 
27.3905 168 83 4 0 68227 4 
28.3954 166 81 6 0 68175 6 
29.4237 166 81 6 0 68148 6 
30.4312 166 81 6 0 68119 6 
31.4715 166 81 6 0 68103 6 
32.5317 166 81 6 0 68072 6 
33.5336 165 80 7 1 68046 6 
34.5341 165 80 7 1 68024 6 
35.5493 166 81 6 0 67990 6 
36.6308 166 81 6 0 67965 6 
37.6883 166 81 6 0 67945 6 
38.7017 166 81 6 0 67926 6 
39.7204 166 81 6 0 67897 6 
40.7218 166 81 6 0 67870 6 
41.7248 165 80 7 1 67837 6 
42.8042 166 81 6 0 67807 6 
43.8066 166 81 6 0 67774 6 
44.8226 166 81 6 0 67762 6 
45.8949 166 81 6 0 67728 6 
46.8958 166 81 6 0 67702 6 
47.907 166 81 6 0 67678 6 
48.9076 165 80 7 1 67654 6 
49.9194 164 79 8 0 67620 8 
50.9245 164 79 8 0 67599 8 
51.9254 163 78 9 1 67576 8 
52.9464 164 79 8 0 67560 8 
53.9496 164 79 8 0 67538 8 
54.9546 164 79 8 0 67518 8 
55.965 164 79 8 0 67499 8 
56.9738 164 79 8 0 67489 8 
58.0022 164 79 8 0 67466 8 
59.0022 163 78 9 1 67425 8 
60.0074 164 79 8 0 67412 8 
61.0085 163 78 9 1 67391 8 
62.0205 164 79 8 0 67364 8 
63.0206 163 78 9 1 67344 8 
64.094 164 79 8 0 67332 8 
65.0995 164 79 8 0 67309 8 
66.1098 164 79 8 0 67302 8 
67.11 164 79 8 0 67282 8 
68.1254 164 79 8 0 67256 8 
69.1362 164 79 8 0 67243 8 
70.1396 164 79 8 0 67227 8 
71.1544 164 79 8 0 67201 8 
72.1719 164 79 8 0 67165 8 
73.2035 164 79 8 0 67127 8 
74.2326 164 79 8 0 67097 8 
75.3077 164 79 8 0 67063 8 
76.3243 164 79 8 0 67042 8 
77.3423 164 79 8 0 67024 8 
78.3731 164 79 8 0 67007 8 
79.4384 164 79 8 0 66980 8 
80.4616 164 79 8 0 66957 8 
81.4622 164 79 8 0 66937 8 
82.4736 164 79 8 0 66915 8 
83.5148 164 79 8 0 66895 8 
84.5799 164 79 8 0 66871 8 
85.6023 164 79 8 0 66848 8 
86.6408 164 79 8 0 66826 8 
87.6772 164 79 8 0 66801 8 
88.6775 164 79 8 0 66787 8 
89.6886 164 79 8 0 66776 8 
90.6907 163 78 9 1 66752 8 
91.695 164 79 8 0 66733 8 
92.7179 164 79 8 0 66718 8 
93.7416 164 79 8 0 66701 8 
94.7665 164 79 8 0 66670 8 
95.8117 164 79 8 0 66641 8 
96.8314 164 79 8 0 66622 8 
97.8865 164 79 8 0 66602 8 
98.8873 164 79 8 0 66580 8 
99.9238 164 79 8 0 66554 8 
100.982 164 79 8 0 66529 8 
102.037 164 79 8 0 66502 8 
103.063 164 79 8 0 66482 8 
104.07 164 79 8 0 66461 8 
105.08 164 79 8 0 66438 8 
106.2 164 79 8 0 66405 8 
107.206 164 79 8 0 66380 8 
108.207 163 78 9 1 66368 8 
109.256 164 79 8 0 66350 8 
110.272 164 79 8 0 66337 8 
111.282 164 79 8 0 66316 8 
112.283 163 78 9 1 66306 8 
113.297 164 79 8 0 66288 8 
114.321 164 79 8 0 66267 8 
115.39 164 79 8 0 66235 8 
116.481 164 79 8 0 66214 8 
117.538 164 79 8 0 66194 8 
118.563 164 79 8 0 66172 8 
119.599 164 79 8 0 66148 8 
120.6 163 78 9 1 66119 8 
121.604 164 79 8 0 66085 8 
122.608 164 79 8 0 66061 8 
123.661 164 79 8 0 66038 8 
124.664 164 79 8 0 66016 8 
125.689 164 79 8 0 65994 8 
126.689 163 78 9 1 65974 8 
127.714 164 79 8 0 65948 8 
128.763 162 77 10 0 65931 10 
129.813 162 77 10 0 65915 10 
130.838 162 77 10 0 65903 10 
131.846 162 77 10 0 65889 10 
132.864 162 77 10 0 65875 10 
133.87 162 77 10 0 65859 10 
134.93 162 77 10 0 65837 10 
135.943 162 77 10 0 65826 10 
136.953 162 77 10 0 65808 10 
137.955 162 77 10 0 65785 10 
138.961 162 77 10 0 65764 10 
140.12 162 77 10 0 65754 10 
141.238 162 77 10 0 65740 10 
142.282 162 77 10 0 65732 10 
143.323 162 77 10 0 65708 10 
144.334 162 77 10 0 65697 10 
145.372 162 77 10 0 65680 10 
146.374 162 77 10 0 65666 10 
147.421 162 77 10 0 65650 10 
148.431 162 77 10 0 65632 10 
149.431 161 76 11 1 65623 10 
150.448 162 77 10 0 65611 10 
151.45 162 77 10 0 65598 10 
152.459 162 77 10 0 65571 10 
153.476 162 77 10 0 65555 10 
154.5 162 77 10 0 65550 10 
155.524 162 77 10 0 65533 10 
156.564 162 77 10 0 65520 10 
157.571 162 77 10 0 65508 10 
158.604 162 77 10 0 65491 10 
159.61 162 77 10 0 65475 10 
160.633 162 77 10 0 65458 10 
161.661 162 77 10 0 65444 10 
162.677 162 77 10 0 65425 10 
163.678 161 76 11 1 65407 10 
164.714 162 77 10 0 65390 10 
165.729 162 77 10 0 65377 10 
166.773 162 77 10 0 65355 10 
167.783 162 77 10 0 65340 10 
168.789 162 77 10 0 65326 10 
169.824 162 77 10 0 65316 10 
170.855 162 77 10 0 65312 10 
171.874 162 77 10 0 65305 10 
172.949 162 77 10 0 65292 10 
174.011 162 77 10 0 65278 10 
175.053 162 77 10 0 65267 10 
176.072 162 77 10 0 65258 10 
177.107 162 77 10 0 65236 10 
178.107 161 76 11 1 65219 10 
179.123 162 77 10 0 65207 10 
180.212 162 77 10 0 65194 10 
181.221 162 77 10 0 65177 10 
182.251 162 77 10 0 65162 10 
183.254 162 77 10 0 65147 10 
184.256 162 77 10 0 65122 10 
185.326 162 77 10 0 65105 10 
186.348 162 77 10 0 65088 10 
187.397 162 77 10 0 65077 10 
188.426 162 77 10 0 65063 10 
189.447 162 77 10 0 65052 10 
190.52 162 77 10 0 65044 10 
191.534 162 77 10 0 65033 10 
192.574 162 77 10 0 65024 10 
193.578 162 77 10 0 65010 10 
194.596 162 77 10 0 65002 10 
195.605 162 77 10 0 64991 10 
196.611 162 77 10 0 64972 10 
197.682 162 77 10 0 64961 10 
198.697 162 77 10 0 64930 10 
199.754 162 77 10 0 64920 10 
200.803 162 77 10 0 64903 10 
201.806 162 77 10 0 64883 10 
202.819 162 77 10 0 64868 10 
203.821 162 77 10 0 64859 10 
204.827 162 77 10 0 64851 10 
205.828 162 77 10 0 64838 10 
206.834 162 77 10 0 64820 10 
207.857 162 77 10 0 64794 10 
208.946 162 77 10 0 64776 10 
209.97 162 77 10 0 64758 10 
211.002 162 77 10 0 64740 10 
212.015 162 77 10 0 64716 10 
213.021 162 77 10 0 64698 10 
