time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.0107 0.0115408 0.0058375 0 0 4.66014 0 
2.03893 0.0114066 0.0057033 0.000134195 0 4.65195 0.000134195 
3.04398 0.0114066 0.0057033 0.000134195 0 4.64792 0.000134195 
4.06653 0.0114066 0.0057033 0.000134195 0 4.64403 0.000134195 
5.06888 0.0114066 0.0057033 0.000134195 0 4.63947 0.000134195 
6.07789 0.0112724 0.00556911 0.000268391 0 4.63357 0.000268391 
7.10581 0.0112724 0.00556911 0.000268391 0 4.63088 0.000268391 
8.1532 0.0112724 0.00556911 0.000268391 0 4.62847 0.000268391 
9.17435 0.0112724 0.00556911 0.000268391 0 4.62545 0.000268391 
10.1768 0.0112724 0.00556911 0.000268391 0 4.6229 0.000268391 
11.1853 0.0112724 0.00556911 0.000268391 0 4.61974 0.000268391 
12.186 0.0112053 0.00550201 0.000335489 6.70977e-05 4.61746 0.000268391 
13.1883 0.0112053 0.00550201 0.000335489 6.70977e-05 4.61565 0.000268391 
14.2391 0.0112724 0.00556911 0.000268391 0 4.61344 0.000268391 
15.2461 0.0112724 0.00556911 0.000268391 0 4.61008 0.000268391 
16.2477 0.0112724 0.00556911 0.000268391 0 4.60807 0.000268391 
17.2519 0.0112724 0.00556911 0.000268391 0 4.60525 0.000268391 
18.2636 0.0112724 0.00556911 0.000268391 0 4.60424 0.000268391 
19.2644 0.0112724 0.00556911 0.000268391 0 4.60143 0.000268391 
20.2706 0.0112724 0.00556911 0.000268391 0 4.59935 0.000268391 
21.2805 0.0112724 0.00556911 0.000268391 0 4.59653 0.000268391 
22.2873 0.0112724 0.00556911 0.000268391 0 4.59183 0.000268391 
23.3238 0.0112724 0.00556911 0.000268391 0 4.58942 0.000268391 
24.3263 0.0112724 0.00556911 0.000268391 0 4.58586 0.000268391 
25.3672 0.0112724 0.00556911 0.000268391 0 4.58338 0.000268391 
26.3852 0.0112724 0.00556911 0.000268391 0 4.5811 0.000268391 
27.3905 0.0112724 0.00556911 0.000268391 0 4.57787 0.000268391 
28.3954 0.0111382 0.00543491 0.000402586 0 4.57439 0.000402586 
29.4237 0.0111382 0.00543491 0.000402586 0 4.57257 0.000402586 
30.4312 0.0111382 0.00543491 0.000402586 0 4.57063 0.000402586 
31.4715 0.0111382 0.00543491 0.000402586 0 4.56955 0.000402586 
32.5317 0.0111382 0.00543491 0.000402586 0 4.56747 0.000402586 
