time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.0028 0.0115408 0.0058375 0 0 4.65806 0 
2.00412 0.0114066 0.0057033 0.000134195 0 4.64591 0.000134195 
3.02745 0.0114066 0.0057033 0.000134195 0 4.64135 0.000134195 
4.03048 0.0114066 0.0057033 0.000134195 0 4.63739 0.000134195 
5.05719 0.0114066 0.0057033 0.000134195 0 4.63276 0.000134195 
6.06591 0.0114066 0.0057033 0.000134195 0 4.62934 0.000134195 
7.07471 0.0114066 0.0057033 0.000134195 0 4.62525 0.000134195 
8.09563 0.0114066 0.0057033 0.000134195 0 4.62008 0.000134195 
9.10233 0.0114066 0.0057033 0.000134195 0 4.61592 0.000134195 
10.1617 0.0114066 0.0057033 0.000134195 0 4.61062 0.000134195 
11.1628 0.0112724 0.00556911 0.000268391 0 4.60579 0.000268391 
12.1814 0.0112724 0.00556911 0.000268391 0 4.60364 0.000268391 
13.212 0.0112724 0.00556911 0.000268391 0 4.60203 0.000268391 
14.2723 0.0112724 0.00556911 0.000268391 0 4.59968 0.000268391 
15.3135 0.0112724 0.00556911 0.000268391 0 4.5978 0.000268391 
16.316 0.0112724 0.00556911 0.000268391 0 4.59478 0.000268391 
17.3255 0.0112724 0.00556911 0.000268391 0 4.59297 0.000268391 
18.3389 0.0112724 0.00556911 0.000268391 0 4.59203 0.000268391 
19.3492 0.0112724 0.00556911 0.000268391 0 4.58767 0.000268391 
20.364 0.0112724 0.00556911 0.000268391 0 4.58418 0.000268391 
21.3643 0.0112724 0.00556911 0.000268391 0 4.58063 0.000268391 
22.4128 0.0112724 0.00556911 0.000268391 0 4.57834 0.000268391 
23.4184 0.0112724 0.00556911 0.000268391 0 4.57613 0.000268391 
24.4188 0.0111382 0.00543491 0.000402586 0.000134195 4.57479 0.000268391 
25.4199 0.0112053 0.00550201 0.000335489 6.70977e-05 4.57264 0.000268391 
26.433 0.0112724 0.00556911 0.000268391 0 4.56969 0.000268391 
27.5052 0.0112724 0.00556911 0.000268391 0 4.56687 0.000268391 
28.5122 0.0112724 0.00556911 0.000268391 0 4.56425 0.000268391 
29.552 0.0112724 0.00556911 0.000268391 0 4.56144 0.000268391 
30.5886 0.0112724 0.00556911 0.000268391 0 4.55936 0.000268391 
31.6784 0.0112724 0.00556911 0.000268391 0 4.55748 0.000268391 
32.6809 0.0112053 0.00550201 0.000335489 6.70977e-05 4.55533 0.000268391 
33.7129 0.0112724 0.00556911 0.000268391 0 4.55352 0.000268391 
34.7298 0.0112724 0.00556911 0.000268391 0 4.5501 0.000268391 
35.7312 0.0112053 0.00550201 0.000335489 6.70977e-05 4.54782 0.000268391 
36.7327 0.0112724 0.00556911 0.000268391 0 4.5458 0.000268391 
37.7417 0.0112724 0.00556911 0.000268391 0 4.54453 0.000268391 
38.7543 0.0112724 0.00556911 0.000268391 0 4.54258 0.000268391 
39.7796 0.0112724 0.00556911 0.000268391 0 4.53983 0.000268391 
40.817 0.0112724 0.00556911 0.000268391 0 4.53695 0.000268391 
41.8189 0.0112053 0.00550201 0.000335489 6.70977e-05 4.53466 0.000268391 
42.8232 0.0111382 0.00543491 0.000402586 0 4.53191 0.000402586 
43.9557 0.0111382 0.00543491 0.000402586 0 4.52936 0.000402586 
44.9821 0.0111382 0.00543491 0.000402586 0 4.52809 0.000402586 
46.0284 0.0111382 0.00543491 0.000402586 0 4.52641 0.000402586 
47.0289 0.0110711 0.00536782 0.000469684 6.70977e-05 4.52467 0.000402586 
48.0355 0.0111382 0.00543491 0.000402586 0 4.52326 0.000402586 
49.0954 0.0111382 0.00543491 0.000402586 0 4.52218 0.000402586 
50.1639 0.0111382 0.00543491 0.000402586 0 4.52051 0.000402586 
51.1652 0.0110711 0.00536782 0.000469684 6.70977e-05 4.5189 0.000402586 
