time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.0028 172 87 0 0 69422 0 
2.00412 170 85 2 0 69241 2 
3.02745 170 85 2 0 69173 2 
4.03048 170 85 2 0 69114 2 
5.05719 170 85 2 0 69045 2 
6.06591 170 85 2 0 68994 2 
7.07471 170 85 2 0 68933 2 
8.09563 170 85 2 0 68856 2 
9.10233 170 85 2 0 68794 2 
10.1617 170 85 2 0 68715 2 
11.1628 168 83 4 0 68643 4 
12.1814 168 83 4 0 68611 4 
13.212 168 83 4 0 68587 4 
14.2723 168 83 4 0 68552 4 
15.3135 168 83 4 0 68524 4 
16.316 168 83 4 0 68479 4 
17.3255 168 83 4 0 68452 4 
18.3389 168 83 4 0 68438 4 
19.3492 168 83 4 0 68373 4 
20.364 168 83 4 0 68321 4 
21.3643 168 83 4 0 68268 4 
22.4128 168 83 4 0 68234 4 
23.4184 168 83 4 0 68201 4 
24.4188 166 81 6 2 68181 4 
25.4199 167 82 5 1 68149 4 
26.433 168 83 4 0 68105 4 
27.5052 168 83 4 0 68063 4 
28.5122 168 83 4 0 68024 4 
29.552 168 83 4 0 67982 4 
30.5886 168 83 4 0 67951 4 
31.6784 168 83 4 0 67923 4 
32.6809 167 82 5 1 67891 4 
33.7129 168 83 4 0 67864 4 
34.7298 168 83 4 0 67813 4 
35.7312 167 82 5 1 67779 4 
36.7327 168 83 4 0 67749 4 
37.7417 168 83 4 0 67730 4 
38.7543 168 83 4 0 67701 4 
39.7796 168 83 4 0 67660 4 
40.817 168 83 4 0 67617 4 
41.8189 167 82 5 1 67583 4 
42.8232 166 81 6 0 67542 6 
43.9557 166 81 6 0 67504 6 
44.9821 166 81 6 0 67485 6 
46.0284 166 81 6 0 67460 6 
47.0289 165 80 7 1 67434 6 
48.0355 166 81 6 0 67413 6 
49.0954 166 81 6 0 67397 6 
50.1639 166 81 6 0 67372 6 
51.1652 165 80 7 1 67348 6 
52.2559 166 81 6 0 67321 6 
53.2573 165 80 7 1 67294 6 
54.2789 166 81 6 0 67266 6 
55.2831 166 81 6 0 67231 6 
56.3139 166 81 6 0 67204 6 
57.353 166 81 6 0 67180 6 
58.377 166 81 6 0 67152 6 
59.3909 166 81 6 0 67122 6 
60.4084 166 81 6 0 67091 6 
61.4156 166 81 6 0 67075 6 
62.4476 166 81 6 0 67051 6 
63.6485 166 81 6 0 67016 6 
64.6518 165 80 7 1 66991 6 
65.6677 166 81 6 0 66958 6 
66.6678 166 81 6 0 66923 6 
67.7137 166 81 6 0 66898 6 
68.7734 166 81 6 0 66874 6 
69.8442 166 81 6 0 66855 6 
70.8532 166 81 6 0 66818 6 
71.907 166 81 6 0 66787 6 
72.9089 165 80 7 1 66767 6 
73.9395 166 81 6 0 66734 6 
74.9426 166 81 6 0 66699 6 
76.0341 166 81 6 0 66681 6 
77.0469 166 81 6 0 66652 6 
78.0493 166 81 6 0 66611 6 
79.0624 166 81 6 0 66591 6 
80.0799 166 81 6 0 66568 6 
81.101 166 81 6 0 66542 6 
82.117 166 81 6 0 66515 6 
83.1241 166 81 6 0 66496 6 
84.1374 166 81 6 0 66458 6 
85.1452 165 80 7 1 66427 6 
86.1534 166 81 6 0 66403 6 
87.1626 166 81 6 0 66370 6 
88.1704 166 81 6 0 66339 6 
89.1919 166 81 6 0 66315 6 
90.2204 166 81 6 0 66296 6 
91.2237 166 81 6 0 66253 6 
92.2333 165 80 7 1 66219 6 
93.267 166 81 6 0 66199 6 
94.2675 165 80 7 1 66165 6 
95.2719 166 81 6 0 66144 6 
96.2744 165 80 7 1 66116 6 
97.2791 166 81 6 0 66104 6 
98.2797 166 81 6 0 66078 6 
99.2896 166 81 6 0 66059 6 
100.301 166 81 6 0 66032 6 
101.309 165 80 7 1 66023 6 
102.319 164 79 8 0 66000 8 
103.34 164 79 8 0 65988 8 
104.356 164 79 8 0 65957 8 
105.494 164 79 8 0 65946 8 
106.499 163 78 9 1 65930 8 
107.5 163 78 9 1 65909 8 
108.5 163 78 9 1 65885 8 
109.502 164 79 8 0 65864 8 
110.517 164 79 8 0 65848 8 
111.577 164 79 8 0 65827 8 
112.642 164 79 8 0 65811 8 
113.643 163 78 9 1 65794 8 
114.656 164 79 8 0 65788 8 
115.725 164 79 8 0 65770 8 
116.748 164 79 8 0 65761 8 
117.748 163 78 9 1 65736 8 
118.754 164 79 8 0 65706 8 
119.77 163 78 9 1 65679 8 
120.797 164 79 8 0 65659 8 
121.862 164 79 8 0 65653 8 
122.865 163 78 9 1 65633 8 
123.872 164 79 8 0 65615 8 
124.878 164 79 8 0 65595 8 
125.879 163 78 9 1 65571 8 
126.89 164 79 8 0 65554 8 
127.936 164 79 8 0 65539 8 
128.948 164 79 8 0 65519 8 
129.954 163 78 9 1 65499 8 
131.046 164 79 8 0 65483 8 
132.062 164 79 8 0 65466 8 
133.065 163 78 9 1 65451 8 
134.068 164 79 8 0 65423 8 
135.069 163 78 9 1 65414 8 
136.077 164 79 8 0 65386 8 
137.085 164 79 8 0 65368 8 
138.088 163 78 9 1 65350 8 
139.1 163 78 9 1 65336 8 
140.1 163 78 9 1 65320 8 
141.101 164 79 8 0 65302 8 
142.11 163 78 9 1 65279 8 
143.113 164 79 8 0 65267 8 
144.151 164 79 8 0 65251 8 
145.21 164 79 8 0 65236 8 
146.222 164 79 8 0 65212 8 
147.25 164 79 8 0 65186 8 
148.251 163 78 9 1 65167 8 
149.252 163 78 9 1 65145 8 
150.253 163 78 9 1 65123 8 
151.332 164 79 8 0 65110 8 
152.392 164 79 8 0 65092 8 
153.404 164 79 8 0 65072 8 
154.432 164 79 8 0 65053 8 
155.442 164 79 8 0 65040 8 
156.463 164 79 8 0 65025 8 
157.468 163 78 9 1 65008 8 
158.468 163 78 9 1 64992 8 
159.472 163 78 9 1 64968 8 
160.476 164 79 8 0 64955 8 
161.498 164 79 8 0 64931 8 
162.528 164 79 8 0 64917 8 
163.55 164 79 8 0 64905 8 
164.593 164 79 8 0 64883 8 
165.622 164 79 8 0 64860 8 
166.638 163 78 9 1 64844 8 
167.656 164 79 8 0 64824 8 
168.657 163 78 9 1 64814 8 
169.686 164 79 8 0 64795 8 
170.692 164 79 8 0 64776 8 
171.762 164 79 8 0 64760 8 
172.772 164 79 8 0 64737 8 
173.853 164 79 8 0 64714 8 
174.856 164 79 8 0 64694 8 
175.881 164 79 8 0 64681 8 
176.926 164 79 8 0 64664 8 
177.954 164 79 8 0 64637 8 
178.955 163 78 9 1 64617 8 
179.987 164 79 8 0 64591 8 
180.995 164 79 8 0 64574 8 
182.007 164 79 8 0 64566 8 
183.019 164 79 8 0 64550 8 
