time	conversion
1.00004	0.00227112
2.0001	0.00353678
3.00029	0.00458635
4.00065	0.00553233
5.00065	0.00643118
6.00094	0.00723448
7.00096	0.00801336
8.00105	0.00870259
9.00176	0.0093681
10.002	0.00998103
11.0021	0.0105909
12.0022	0.0111705
13.0025	0.0117458
14.0026	0.0123027
15.0028	0.012868
16.0029	0.0133996
17.003	0.0138993
18.0031	0.0144145
19.0031	0.0149004
20.0032	0.015382
21.0033	0.0158392
22.0034	0.0163029
23.0034	0.0167624
24.0035	0.0172276
25.0035	0.0176858
26.0039	0.0181205
27.0039	0.0185368
28.0042	0.0189864
29.0049	0.0194059
30.0051	0.0198358
31.0053	0.0202736
32.0053	0.0206964
33.0056	0.0211099
34.0057	0.0215422
35.0058	0.0219504
36.0064	0.0223662
37.0064	0.0227845
38.0065	0.0231807
39.0065	0.0235631
40.0066	0.0239371
41.0069	0.0243279
42.0071	0.0247132
43.0072	0.0250934
44.0073	0.0254823
45.0073	0.0258332
46.0077	0.0262167
47.0079	0.0266136
48.0079	0.0269767
49.0079	0.0273734
50.0094	0.0277454
51.0094	0.0281266
52.0094	0.0284749
53.0096	0.0288284
54.0096	0.0291888
55.0098	0.0295359
56.0102	0.0298803
57.0102	0.0302422
58.0102	0.0305843
59.0103	0.0309138
60.0104	0.0312665
61.0106	0.0315937
62.0115	0.0319349
63.0118	0.0322662
64.0119	0.0325996
65.0124	0.0329228
66.0124	0.0332559
67.0132	0.0335886
68.0132	0.0339157
69.0134	0.0342491
70.0136	0.0345776
71.0136	0.0349083
72.0141	0.0352422
73.0141	0.0355503
74.0145	0.0358657
75.015	0.0361681
76.0152	0.0364723
77.0153	0.0367856
78.0155	0.03708
79.0157	0.0373784
80.0159	0.0376773
81.016	0.037954
82.0168	0.0382563
83.0171	0.0385527
84.0171	0.0388496
85.0174	0.0391434
86.0174	0.0394468
87.0175	0.0397418
88.0185	0.0400457
89.0185	0.0403445
90.0185	0.040633
91.0188	0.0409111
92.0192	0.0412178
93.0195	0.0415023
94.0199	0.0417799
95.0202	0.0420546
96.0204	0.0423218
97.0208	0.0425947
98.0209	0.0428658
99.0212	0.0431398
100.021	0.0434072
101.021	0.0436981
102.021	0.0439759
103.022	0.0442366
104.022	0.0444989
105.022	0.0447648
106.022	0.0450128
107.022	0.0452818
108.022	0.0455542
109.022	0.0458152
110.023	0.0460957
111.023	0.0463576
112.023	0.0466233
113.023	0.0468917
114.024	0.0471513
115.024	0.0473948
116.024	0.0476471
117.024	0.0479075
118.024	0.0481638
119.025	0.04843
120.025	0.0487066
121.025	0.0489652
122.025	0.0492434
123.025	0.0494973
124.026	0.0497529
125.026	0.0500233
126.026	0.0502682
127.026	0.0505073
128.026	0.0507507
129.026	0.050999
130.026	0.0512654
131.026	0.0515213
132.027	0.0517563
133.027	0.0519842
134.027	0.0522463
135.027	0.0524927
136.028	0.0527602
137.028	0.0529987
138.028	0.0532404
139.028	0.0534874
140.029	0.0537277
141.029	0.0539586
142.029	0.0541951
143.031	0.0544352
144.031	0.0546835
145.031	0.0549144
146.031	0.0551473
147.031	0.0553917
148.032	0.0556257
149.032	0.0558566
150.032	0.056092
151.032	0.0563221
152.032	0.0565649
153.032	0.0568073
154.032	0.0570257
155.033	0.0572556
156.033	0.0574922
157.033	0.0577006
158.034	0.0579226
159.034	0.0581471
160.034	0.0583816
161.034	0.0586047
162.035	0.0588234
163.035	0.0590559
164.035	0.0592836
165.035	0.0595213
166.036	0.0597481
167.036	0.0599776
168.036	0.0601993
169.036	0.0604295
170.036	0.0606582
171.036	0.0608895
172.036	0.061104
173.036	0.0613231
174.036	0.0615409
175.036	0.061771
176.037	0.0620011
177.037	0.0622106
178.037	0.0624151
179.037	0.0626201
180.037	0.0628407
181.038	0.0630704
182.038	0.0632875
183.038	0.0635042
184.038	0.0637286
185.038	0.0639474
186.039	0.0641595
187.039	0.0643658
188.039	0.064581
189.039	0.0647934
190.039	0.0650223
191.04	0.0652352
192.04	0.0654386
193.041	0.0656661
194.041	0.0658708
195.041	0.0660917
196.041	0.0663075
197.041	0.0665214
198.041	0.0667398
199.042	0.0669476
200.042	0.0671496
201.042	0.0673638
202.043	0.0675792
203.043	0.0677879
204.043	0.0679802
205.044	0.0682069
206.045	0.0684234
207.046	0.0686167
208.046	0.0688305
209.046	0.0690381
210.046	0.069244
211.046	0.0694487
212.046	0.0696437
213.048	0.0698464
214.048	0.0700504
215.048	0.0702549
216.048	0.0704619
217.048	0.0706698
218.048	0.070882
219.049	0.0710875
220.049	0.0713016
221.049	0.071502
222.049	0.0717042
223.049	0.0718953
224.05	0.0720882
225.05	0.0722899
226.05	0.0724978
227.05	0.0726993
228.05	0.0729052
229.05	0.0731158
230.051	0.0733109
231.051	0.0734961
232.051	0.073704
233.051	0.0739042
234.051	0.0740862
235.051	0.0742845
236.051	0.0744861
237.051	0.074679
238.051	0.0748764
239.052	0.0750573
240.052	0.0752438
241.052	0.0754368
242.052	0.0756362
243.052	0.0758297
244.053	0.0760213
245.054	0.0762205
246.054	0.0764036
247.054	0.0765891
248.055	0.0767899
249.055	0.076979
250.056	0.077171
251.056	0.0773621
252.056	0.0775397
253.056	0.0777253
254.056	0.077922
255.057	0.0781033
256.057	0.0783004
257.057	0.0784865
258.057	0.0786744
259.057	0.0788635
260.057	0.0790609
261.057	0.079252
262.058	0.0794326
263.058	0.0796284
264.058	0.0798122
265.058	0.0800042
266.058	0.0801849
267.058	0.0803697
268.058	0.0805674
269.058	0.0807545
270.059	0.0809362
271.059	0.081105
272.059	0.0812865
273.059	0.0814812
274.059	0.0816614
275.059	0.0818568
276.06	0.0820437
277.06	0.0822399
278.06	0.082422
279.06	0.0825951
280.06	0.0827749
281.061	0.0829517
282.061	0.0831374
283.061	0.0833228
284.061	0.0835102
285.061	0.0836912
286.061	0.083868
287.062	0.0840586
288.062	0.0842487
289.062	0.0844244
290.062	0.0846075
291.062	0.0847826
292.062	0.0849761
293.062	0.0851474
294.062	0.085327
295.063	0.0855095
296.063	0.0856766
297.064	0.0858589
298.064	0.086047
299.064	0.0862335
300.064	0.0864132
301.064	0.0865912
302.065	0.0867612
303.065	0.0869305
304.065	0.087102
305.065	0.0872784
306.065	0.0874566
307.066	0.0876375
308.066	0.087821
309.066	0.0879938
310.066	0.088156
311.066	0.0883296
312.066	0.0885078
313.066	0.0886786
314.067	0.088847
315.067	0.089024
316.067	0.089199
317.067	0.0893704
318.067	0.0895414
319.067	0.0897108
320.069	0.0898797
321.069	0.0900519
322.069	0.0902253
323.069	0.0903976
324.069	0.090573
325.069	0.0907447
326.069	0.0909223
327.069	0.0910917
328.069	0.0912693
329.069	0.0914348
330.069	0.0916099
331.07	0.0917902
332.071	0.0919514
333.071	0.0921239
334.071	0.0922899
335.071	0.0924599
336.071	0.0926261
337.071	0.0927925
338.071	0.0929575
339.071	0.0931305
340.073	0.0932908
341.073	0.0934616
342.073	0.0936313
343.074	0.0937918
344.074	0.0939619
345.074	0.0941382
346.074	0.0943116
347.075	0.0944802
348.075	0.0946487
349.075	0.0948184
350.075	0.094968
351.075	0.0951323
352.076	0.095293
353.076	0.0954593
354.076	0.0956168
355.077	0.095771
356.077	0.0959338
357.077	0.0960901
358.077	0.0962481
359.078	0.0964158
360.078	0.0965718
361.078	0.0967372
362.078	0.0968912
363.078	0.0970592
364.078	0.0972244
365.078	0.0973823
366.079	0.0975513
367.079	0.097721
368.079	0.0978756
369.079	0.0980407
370.08	0.0981954
371.08	0.098353
372.08	0.098508
373.08	0.0986739
374.08	0.0988489
375.081	0.0990191
376.082	0.099176
377.082	0.099344
378.082	0.0995141
379.082	0.0996733
380.082	0.0998358
381.082	0.0999885
382.083	0.100155
383.083	0.100315
384.083	0.100471
385.083	0.100626
386.083	0.100791
387.084	0.100948
388.084	0.101109
389.084	0.101257
390.085	0.101422
391.085	0.101581
392.085	0.101731
393.086	0.101893
394.086	0.102049
395.086	0.102212
396.087	0.10237
397.087	0.102525
398.087	0.102678
399.088	0.102837
400.088	0.102997
401.089	0.103162
402.09	0.103313
403.09	0.103469
404.09	0.103628
405.09	0.103787
406.09	0.103934
407.09	0.104089
408.091	0.104243
409.091	0.104394
410.091	0.104549
411.091	0.104698
412.092	0.104847
413.092	0.105006
414.092	0.105148
415.093	0.105311
416.094	0.105458
417.094	0.105607
418.094	0.105753
419.094	0.105913
420.094	0.106061
421.094	0.106218
422.094	0.106376
423.095	0.106531
424.095	0.106677
425.096	0.106822
426.096	0.106972
427.096	0.107122
428.096	0.10727
429.097	0.107423
430.097	0.107566
431.097	0.107718
432.097	0.107872
433.097	0.10801
434.098	0.108168
435.098	0.108311
436.098	0.108466
437.098	0.108612
438.098	0.108772
439.098	0.108917
440.099	0.109071
441.099	0.109221
442.099	0.109376
443.099	0.109522
444.1	0.109668
445.1	0.109809
446.1	0.109944
447.101	0.11009
448.101	0.11024
449.101	0.110382
450.101	0.110534
451.101	0.110676
452.101	0.11082
453.102	0.110967
454.102	0.111113
455.102	0.111252
456.102	0.111407
457.103	0.111555
458.103	0.111698
459.104	0.111856
460.104	0.112005
461.104	0.112144
462.104	0.11229
463.105	0.112445
464.105	0.112588
465.105	0.112742
466.105	0.112902
467.106	0.113053
468.106	0.1132
469.106	0.113348
470.106	0.113506
471.107	0.113646
472.107	0.113778
473.107	0.113916
474.108	0.114055
475.108	0.114208
476.109	0.114363
477.109	0.114502
478.109	0.114645
479.109	0.11479
480.109	0.114928
481.11	0.11507
482.11	0.115206
483.11	0.115352
484.11	0.115486
485.11	0.11563
486.111	0.115774
487.111	0.115916
488.111	0.116066
489.111	0.116213
490.111	0.116355
491.111	0.116501
492.112	0.116636
493.112	0.116776
494.112	0.116918
495.112	0.117064
496.112	0.117207
497.112	0.117344
498.112	0.117486
499.113	0.117627
500.113	0.117769
501.114	0.117911
502.114	0.118048
503.114	0.118194
504.115	0.118343
505.115	0.118479
506.115	0.118624
507.116	0.118762
508.116	0.118908
509.117	0.11905
510.117	0.119179
511.117	0.119313
512.118	0.119453
513.118	0.119597
514.119	0.119738
515.119	0.119887
516.12	0.120035
517.12	0.120171
518.12	0.120319
519.12	0.120456
520.12	0.120594
521.121	0.120734
522.121	0.120876
523.121	0.121014
524.121	0.121145
525.122	0.121278
526.122	0.121401
527.122	0.12155
528.122	0.12169
529.123	0.121849
530.123	0.121985
531.124	0.122125
532.124	0.122262
533.124	0.122396
534.124	0.122529
535.125	0.122673
536.125	0.122805
537.125	0.122948
538.126	0.123083
539.126	0.123213
540.126	0.123349
541.127	0.123483
542.127	0.123623
543.127	0.123764
544.127	0.123904
545.127	0.124039
546.127	0.124173
547.127	0.124311
548.127	0.124444
549.128	0.124581
550.129	0.124715
551.131	0.124845
552.131	0.124981
553.131	0.125116
554.131	0.125255
555.132	0.125389
556.132	0.125525
557.132	0.125666
558.133	0.125798
559.133	0.125937
560.133	0.126077
561.133	0.126207
562.133	0.126349
563.133	0.126481
564.134	0.126617
565.134	0.126752
566.134	0.126887
567.134	0.127018
568.135	0.127149
569.135	0.127287
570.136	0.127431
571.136	0.127564
572.136	0.127693
573.136	0.12783
574.137	0.127957
575.137	0.128088
576.137	0.128217
577.137	0.128346
578.138	0.128472
579.138	0.128596
580.138	0.128736
581.139	0.128864
582.139	0.128996
583.139	0.129136
584.14	0.129272
585.14	0.129409
586.14	0.129538
587.141	0.129673
588.141	0.129804
589.141	0.129934
590.141	0.130066
591.141	0.130202
592.142	0.130336
593.142	0.130464
594.142	0.130599
595.143	0.130736
596.143	0.130872
597.143	0.131002
598.143	0.131137
599.143	0.131265
600.144	0.131398
601.144	0.131526
602.144	0.131648
603.144	0.131772
604.144	0.131909
605.145	0.132036
606.145	0.132161
607.145	0.132299
608.145	0.132437
609.145	0.132559
610.146	0.132703
611.146	0.132838
612.147	0.132965
613.147	0.133091
614.148	0.13322
615.148	0.133352
616.148	0.13348
617.149	0.133609
618.149	0.133738
619.15	0.133867
620.151	0.133995
621.151	0.134124
622.151	0.134245
623.151	0.134375
624.151	0.134498
625.151	0.134623
626.151	0.134755
627.151	0.134889
628.151	0.135014
629.151	0.135155
630.151	0.13528
631.152	0.135409
632.152	0.13554
633.153	0.135661
634.154	0.135795
635.154	0.135925
636.155	0.136063
637.155	0.136183
638.155	0.136305
639.156	0.136432
640.156	0.136562
641.158	0.136685
642.158	0.136811
643.158	0.136944
644.158	0.137078
645.159	0.137206
646.159	0.137336
647.159	0.13746
648.159	0.137585
649.159	0.137712
650.16	0.13784
651.16	0.137957
652.16	0.138082
653.16	0.138206
654.161	0.13833
655.161	0.138454
656.161	0.138577
657.162	0.1387
658.162	0.138827
659.162	0.138952
660.163	0.13908
661.163	0.139214
662.163	0.139341
663.163	0.139467
664.163	0.139583
665.163	0.139708
666.165	0.139829
667.165	0.139958
668.165	0.140087
669.165	0.14021
670.165	0.140327
671.165	0.140451
672.166	0.140566
673.166	0.140696
674.166	0.140824
675.166	0.140948
676.166	0.141072
677.166	0.141201
678.166	0.141331
679.166	0.141454
680.167	0.141581
681.167	0.141709
682.167	0.141831
683.167	0.141959
684.167	0.142081
685.168	0.142206
686.168	0.142331
687.168	0.142459
688.168	0.142574
689.169	0.142697
690.169	0.142819
691.169	0.142936
692.169	0.143052
693.169	0.143177
694.17	0.143296
695.171	0.143416
696.171	0.143537
697.172	0.143662
698.172	0.14378
699.172	0.143899
700.173	0.144016
701.173	0.14414
702.173	0.144264
703.173	0.144386
704.173	0.144511
705.174	0.14464
706.174	0.144762
707.174	0.144889
708.174	0.145016
709.174	0.145142
710.175	0.145253
711.175	0.145378
712.175	0.145501
713.176	0.145617
714.176	0.145741
715.176	0.145867
716.176	0.145994
717.176	0.146124
718.177	0.146239
719.177	0.146354
720.178	0.146481
721.178	0.146607
722.178	0.146736
723.178	0.146849
724.178	0.146967
725.178	0.147085
726.178	0.147201
727.179	0.147318
728.179	0.147428
729.179	0.147552
730.179	0.147666
731.18	0.147784
732.18	0.147889
733.18	0.148006
734.18	0.148116
735.18	0.148242
736.181	0.148356
737.182	0.148476
738.182	0.148594
739.182	0.148707
740.182	0.14883
741.182	0.148951
742.183	0.149079
743.184	0.149214
744.184	0.149326
745.184	0.149442
746.185	0.149569
747.185	0.149687
748.186	0.149813
749.186	0.149934
750.186	0.150047
751.187	0.150155
752.187	0.150275
753.187	0.150395
754.187	0.150502
755.187	0.150622
756.187	0.150741
757.187	0.150853
758.187	0.150974
759.188	0.151091
760.188	0.151214
761.188	0.151333
762.189	0.151456
763.189	0.151569
764.189	0.151684
765.189	0.151793
766.189	0.151904
767.189	0.152018
768.189	0.152135
769.189	0.152253
770.19	0.152371
771.191	0.152494
772.191	0.152601
773.191	0.152717
774.191	0.152836
775.192	0.152956
776.192	0.153071
777.192	0.153189
778.192	0.1533
779.192	0.153409
780.192	0.153531
781.192	0.153643
782.192	0.153757
783.192	0.153868
784.193	0.153982
785.193	0.154101
786.193	0.154215
787.193	0.154333
788.193	0.154444
789.194	0.154568
790.194	0.154688
791.194	0.154811
792.194	0.154929
793.195	0.155051
794.195	0.155172
795.196	0.155285
796.196	0.155406
797.196	0.15553
798.197	0.155643
799.197	0.155764
800.197	0.155882
801.197	0.156
802.197	0.156117
803.198	0.156234
804.199	0.156349
805.2	0.156459
806.2	0.156574
807.2	0.156686
808.201	0.1568
809.201	0.15692
810.201	0.157038
811.201	0.157154
812.201	0.157275
813.202	0.157388
814.203	0.157495
815.204	0.157614
816.204	0.157743
817.204	0.157858
818.205	0.157974
819.205	0.158085
820.206	0.1582
821.206	0.158314
822.206	0.158424
823.207	0.158535
824.207	0.158645
825.208	0.158762
826.208	0.158873
827.209	0.158987
828.209	0.159103
829.209	0.159216
830.209	0.159323
831.209	0.159439
832.21	0.159559
833.21	0.159674
834.21	0.159797
835.21	0.159907
836.211	0.160025
837.211	0.160141
838.212	0.160252
839.212	0.160364
840.212	0.160471
841.212	0.160583
842.213	0.160693
843.213	0.160808
844.215	0.160925
845.215	0.161028
846.215	0.161147
847.215	0.161252
848.215	0.161363
849.215	0.161476
850.215	0.161589
851.215	0.161704
852.216	0.161815
853.216	0.16193
854.216	0.16204
855.217	0.162144
856.217	0.162257
857.217	0.162362
858.217	0.162472
859.218	0.162576
860.218	0.162685
861.218	0.162798
862.219	0.16291
863.219	0.163026
864.219	0.163131
865.219	0.163236
866.22	0.163346
867.22	0.163458
868.22	0.163577
869.221	0.163692
870.221	0.163808
871.222	0.163917
872.222	0.16403
873.223	0.164133
874.224	0.16425
875.224	0.164368
876.225	0.16448
877.225	0.164595
878.225	0.164706
879.225	0.16481
880.225	0.164911
881.226	0.165019
882.226	0.165126
883.226	0.165233
884.227	0.165333
885.227	0.165434
886.228	0.165538
887.228	0.165646
888.228	0.165754
889.228	0.165862
890.228	0.165973
891.229	0.166081
892.229	0.166182
893.229	0.166295
894.229	0.166405
895.229	0.166511
896.23	0.166614
897.23	0.166726
898.23	0.166834
899.23	0.166944
900.23	0.167058
901.23	0.167162
902.231	0.167269
903.231	0.167382
904.231	0.167495
905.231	0.167598
906.232	0.167703
907.232	0.16781
908.234	0.167911
909.234	0.168013
910.235	0.168121
911.235	0.168225
912.235	0.168331
913.235	0.16844
914.235	0.168545
915.237	0.168656
916.237	0.168765
917.237	0.168879
918.237	0.168988
919.237	0.169093
920.238	0.16921
921.238	0.169318
922.238	0.169426
923.238	0.16953
924.239	0.169638
925.239	0.169746
926.239	0.169848
927.24	0.169961
928.24	0.170072
929.24	0.170183
930.241	0.170288
931.241	0.170388
932.241	0.170504
933.241	0.170615
934.241	0.170725
935.242	0.170828
936.242	0.170934
937.242	0.171035
938.242	0.17113
939.242	0.171241
940.244	0.171349
941.244	0.17145
942.244	0.171553
943.244	0.171656
944.244	0.171754
945.244	0.171865
946.244	0.171971
947.244	0.172076
948.246	0.172183
949.247	0.172295
950.247	0.172405
951.247	0.172513
952.247	0.172616
953.248	0.17273
954.248	0.172838
955.248	0.172948
956.249	0.173056
957.249	0.17317
958.249	0.173271
959.249	0.173378
960.249	0.173486
961.249	0.173603
962.249	0.173712
963.25	0.173817
964.25	0.173922
965.251	0.174025
966.251	0.174126
967.251	0.174239
968.251	0.174343
969.252	0.174453
970.252	0.174563
971.252	0.174664
972.252	0.174766
973.253	0.174868
974.253	0.174974
975.253	0.17508
976.254	0.17519
977.254	0.175296
978.254	0.175397
979.254	0.175493
980.254	0.175592
981.254	0.1757
982.255	0.175805
983.255	0.175905
984.255	0.176015
985.255	0.176123
986.255	0.176228
987.256	0.176334
988.257	0.17643
989.257	0.176536
990.257	0.176642
991.257	0.176741
992.258	0.176851
993.258	0.176953
994.258	0.177048
995.258	0.177156
996.258	0.177264
997.258	0.177365
998.258	0.177473
999.258	0.177574
1000.26	0.177673
1001.26	0.177779
1002.26	0.177884
1003.26	0.177986
1004.26	0.178088
1005.26	0.178199
1006.26	0.178303
1007.26	0.178408
1008.26	0.178507
1009.26	0.178608
1010.26	0.178708
1011.26	0.178807
1012.26	0.178911
1013.26	0.179015
1014.26	0.179121
1015.27	0.17922
1016.27	0.179317
1017.27	0.179411
1018.27	0.179519
1019.27	0.179617
1020.27	0.179714
1021.27	0.17981
1022.27	0.179917
1023.27	0.180024
1024.27	0.180135
1025.27	0.180236
1026.27	0.180344
1027.27	0.18045
1028.27	0.180553
1029.27	0.180649
1030.27	0.18075
1031.27	0.180853
1032.27	0.180949
1033.27	0.181048
1034.27	0.181148
1035.27	0.181245
1036.27	0.18135
1037.27	0.181456
1038.27	0.181551
1039.27	0.181655
1040.27	0.181763
1041.27	0.181861
1042.27	0.181956
1043.27	0.182053
1044.27	0.182153
1045.27	0.182254
1046.27	0.18235
1047.27	0.182452
1048.27	0.182557
1049.27	0.182654
1050.27	0.182744
1051.27	0.182839
1052.27	0.182944
1053.27	0.183051
1054.27	0.183152
1055.27	0.183255
1056.27	0.183349
1057.27	0.183445
1058.27	0.183548
1059.28	0.183647
1060.28	0.183745
1061.28	0.183852
1062.28	0.18395
1063.28	0.184051
1064.28	0.18416
1065.28	0.184257
1066.28	0.184354
1067.28	0.184454
1068.28	0.184558
1069.28	0.184657
1070.28	0.184753
1071.28	0.184851
1072.28	0.184949
1073.28	0.185055
1074.28	0.18515
1075.28	0.185244
1076.28	0.18534
1077.28	0.185441
1078.28	0.185547
1079.28	0.185649
1080.28	0.185745
1081.28	0.185844
1082.28	0.185949
1083.28	0.186047
1084.28	0.186146
1085.28	0.186248
1086.28	0.186352
1087.28	0.186446
1088.28	0.186549
1089.28	0.186654
1090.28	0.186752
1091.28	0.186851
1092.29	0.186947
1093.29	0.187056
1094.29	0.187159
1095.29	0.187257
1096.29	0.187366
1097.29	0.187465
1098.29	0.187575
1099.29	0.187678
1100.29	0.18778
1101.29	0.187878
1102.29	0.187976
1103.29	0.188078
1104.29	0.188182
1105.29	0.188286
1106.29	0.188377
1107.29	0.188479
1108.29	0.188581
1109.29	0.188684
1110.29	0.188793
1111.29	0.188889
1112.29	0.188981
1113.29	0.189079
1114.29	0.189182
1115.29	0.189289
1116.29	0.189396
1117.29	0.189506
1118.29	0.189596
1119.29	0.18971
1120.29	0.189812
1121.29	0.189913
1122.29	0.190012
1123.29	0.19011
1124.3	0.19021
1125.3	0.190306
1126.3	0.190399
1127.3	0.190499
1128.3	0.190597
1129.3	0.190692
1130.3	0.19078
1131.3	0.190879
1132.3	0.190968
1133.3	0.191064
1134.3	0.191156
1135.3	0.191249
1136.3	0.191354
1137.3	0.191449
1138.3	0.191553
1139.3	0.19165
1140.3	0.191743
1141.3	0.191841
1142.3	0.191938
1143.3	0.192027
1144.3	0.192119
1145.3	0.192217
1146.3	0.192318
1147.3	0.192414
1148.3	0.192515
1149.3	0.192614
1150.3	0.192702
1151.3	0.192804
1152.3	0.192899
1153.3	0.192997
1154.3	0.193098
1155.31	0.193195
1156.31	0.19329
1157.31	0.193385
1158.31	0.193481
1159.31	0.193572
1160.31	0.193665
1161.31	0.193768
1162.31	0.193866
1163.31	0.193961
1164.31	0.194052
1165.31	0.194148
1166.31	0.194244
1167.31	0.194341
1168.31	0.19443
1169.31	0.194536
1170.31	0.194624
1171.31	0.194728
1172.31	0.194823
1173.31	0.194914
1174.31	0.195007
1175.31	0.195099
1176.31	0.195193
1177.31	0.195285
1178.31	0.195376
1179.31	0.195476
1180.32	0.195571
1181.32	0.195669
1182.32	0.195769
1183.32	0.195869
1184.32	0.195966
1185.32	0.196064
1186.32	0.196158
1187.32	0.196245
1188.32	0.196332
1189.32	0.196425
1190.32	0.196515
1191.32	0.196604
1192.32	0.196706
1193.32	0.196798
1194.32	0.196888
1195.32	0.196986
1196.32	0.197081
1197.32	0.197176
1198.32	0.197271
1199.32	0.19736
1200.32	0.197446
1201.32	0.197543
1202.32	0.197637
1203.32	0.197731
1204.32	0.197831
1205.32	0.197927
1206.32	0.198022
1207.32	0.198119
1208.32	0.198202
1209.32	0.1983
1210.33	0.198399
1211.33	0.198492
1212.33	0.198592
1213.33	0.19868
1214.33	0.198774
1215.33	0.198873
1216.33	0.198963
1217.33	0.199047
1218.33	0.199144
1219.33	0.199234
1220.33	0.199327
1221.33	0.199423
1222.33	0.19951
1223.33	0.199598
1224.33	0.199688
1225.33	0.199783
1226.33	0.199869
1227.33	0.199964
1228.33	0.200064
1229.33	0.200161
1230.33	0.200257
1231.33	0.20036
1232.33	0.20045
1233.33	0.200539
1234.33	0.200622
1235.33	0.200721
1236.33	0.20082
1237.33	0.200917
1238.33	0.20101
1239.33	0.201106
1240.33	0.201201
1241.33	0.201292
1242.33	0.201385
1243.33	0.201483
1244.33	0.201578
1245.33	0.201667
1246.33	0.201766
1247.33	0.201867
1248.34	0.201959
1249.34	0.202048
1250.34	0.202151
1251.34	0.202245
1252.34	0.202341
1253.34	0.202428
1254.34	0.202518
1255.34	0.202608
1256.34	0.202699
1257.34	0.202786
1258.34	0.202878
1259.34	0.202972
1260.34	0.203059
1261.34	0.203148
1262.34	0.203246
1263.34	0.203343
1264.34	0.203435
1265.34	0.203531
1266.34	0.203623
1267.34	0.203719
1268.34	0.203815
1269.34	0.203909
1270.34	0.204001
1271.34	0.204089
1272.34	0.204182
