time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.00004 16955 8386 185 1 6.94419e+06 184 
2.0001 16905 8336 235 1 6.93538e+06 234 
3.00029 16860 8291 280 0 6.92808e+06 280 
4.00065 16844 8275 296 0 6.9215e+06 296 
5.00065 16800 8231 340 2 6.91524e+06 338 
6.00094 16788 8219 352 0 6.90965e+06 352 
7.00096 16763 8194 377 1 6.90423e+06 376 
8.00105 16740 8171 400 0 6.89943e+06 400 
9.00176 16728 8159 412 0 6.8948e+06 412 
10.002 16698 8129 442 0 6.89053e+06 442 
11.0021 16688 8119 452 0 6.88629e+06 452 
12.0022 16671 8102 469 1 6.88225e+06 468 
13.0025 16660 8091 480 0 6.87825e+06 480 
14.0026 16653 8084 487 1 6.87437e+06 486 
15.0028 16646 8077 494 0 6.87044e+06 494 
16.0029 16624 8055 516 0 6.86674e+06 516 
17.003 16614 8045 526 0 6.86326e+06 526 
18.0031 16598 8029 542 0 6.85968e+06 542 
19.0031 16590 8021 550 0 6.85629e+06 550 
20.0032 16586 8017 554 2 6.85294e+06 552 
21.0033 16586 8017 554 0 6.84976e+06 554 
22.0034 16585 8016 555 1 6.84653e+06 554 
23.0034 16579 8010 561 1 6.84333e+06 560 
24.0035 16573 8004 567 1 6.8401e+06 566 
25.0035 16562 7993 578 0 6.83691e+06 578 
26.0039 16552 7983 588 0 6.83388e+06 588 
27.0039 16545 7976 595 1 6.83098e+06 594 
28.0042 16546 7977 594 0 6.82786e+06 594 
29.0049 16538 7969 602 0 6.82494e+06 602 
30.0051 16534 7965 606 0 6.82194e+06 606 
31.0053 16528 7959 612 0 6.8189e+06 612 
32.0053 16523 7954 617 1 6.81595e+06 616 
33.0056 16518 7949 622 0 6.81308e+06 622 
34.0057 16518 7949 622 0 6.81007e+06 622 
35.0058 16514 7945 626 0 6.80722e+06 626 
36.0064 16508 7939 632 0 6.80433e+06 632 
37.0064 16500 7931 640 2 6.80142e+06 638 
38.0065 16499 7930 641 1 6.79866e+06 640 
39.0065 16490 7921 650 0 6.796e+06 650 
40.0066 16482 7913 658 0 6.7934e+06 658 
41.0069 16480 7911 660 0 6.79068e+06 660 
42.0071 16476 7907 664 0 6.788e+06 664 
43.0072 16471 7902 669 1 6.78535e+06 668 
44.0073 16468 7899 672 0 6.78264e+06 672 
45.0073 16468 7899 672 0 6.7802e+06 672 
46.0077 16464 7895 676 0 6.77753e+06 676 
47.0079 16458 7889 682 0 6.77477e+06 682 
48.0079 16453 7884 687 1 6.77224e+06 686 
49.0079 16449 7880 691 1 6.76948e+06 690 
50.0094 16446 7877 694 0 6.76689e+06 694 
51.0094 16442 7873 698 0 6.76424e+06 698 
52.0094 16427 7858 713 3 6.76182e+06 710 
53.0096 16424 7855 716 0 6.75935e+06 716 
54.0096 16422 7853 718 0 6.75685e+06 718 
55.0098 16420 7851 720 0 6.75443e+06 720 
56.0102 16416 7847 724 0 6.75203e+06 724 
57.0102 16410 7841 730 2 6.74951e+06 728 
58.0102 16409 7840 731 1 6.74713e+06 730 
59.0103 16408 7839 732 0 6.74484e+06 732 
60.0104 16402 7833 738 0 6.74238e+06 738 
61.0106 16398 7829 742 0 6.74011e+06 742 
62.0115 16392 7823 748 0 6.73773e+06 748 
63.0118 16392 7823 748 0 6.73543e+06 748 
64.0119 16392 7823 748 0 6.73311e+06 748 
65.0124 16392 7823 748 0 6.73086e+06 748 
66.0124 16388 7819 752 0 6.72854e+06 752 
67.0132 16382 7813 758 0 6.72622e+06 758 
68.0132 16381 7812 759 1 6.72395e+06 758 
69.0134 16378 7809 762 0 6.72163e+06 762 
70.0136 16372 7803 768 0 6.71934e+06 768 
71.0136 16361 7792 779 1 6.71704e+06 778 
72.0141 16356 7787 784 0 6.71471e+06 784 
73.0141 16351 7782 789 1 6.71257e+06 788 
74.0145 16344 7775 796 0 6.71038e+06 796 
75.015 16334 7765 806 0 6.70827e+06 806 
76.0152 16326 7757 814 0 6.70615e+06 814 
77.0153 16326 7757 814 0 6.70397e+06 814 
78.0155 16324 7755 816 0 6.70192e+06 816 
79.0157 16322 7753 818 0 6.69985e+06 818 
80.0159 16318 7749 822 0 6.69777e+06 822 
81.016 16314 7745 826 0 6.69584e+06 826 
82.0168 16308 7739 832 0 6.69374e+06 832 
83.0171 16308 7739 832 0 6.69167e+06 832 
84.0171 16305 7736 835 1 6.68961e+06 834 
85.0174 16300 7731 840 0 6.68756e+06 840 
86.0174 16297 7728 843 1 6.68545e+06 842 
87.0175 16298 7729 842 0 6.6834e+06 842 
88.0185 16292 7723 848 0 6.68128e+06 848 
89.0185 16288 7719 852 0 6.6792e+06 852 
90.0185 16288 7719 852 0 6.67719e+06 852 
91.0188 16286 7717 854 0 6.67526e+06 854 
92.0192 16286 7717 854 0 6.67312e+06 854 
93.0195 16282 7713 858 0 6.67114e+06 858 
94.0199 16280 7711 860 0 6.66921e+06 860 
95.0202 16278 7709 862 0 6.6673e+06 862 
96.0204 16274 7705 866 0 6.66544e+06 866 
97.0208 16264 7695 876 0 6.66354e+06 876 
98.0209 16264 7695 876 0 6.66165e+06 876 
99.0212 16262 7693 878 0 6.65975e+06 878 
100.021 16262 7693 878 0 6.65789e+06 878 
101.021 16255 7686 885 1 6.65586e+06 884 
102.021 16251 7682 889 1 6.65393e+06 888 
103.022 16252 7683 888 0 6.65211e+06 888 
104.022 16247 7678 893 1 6.65029e+06 892 
105.022 16246 7677 894 0 6.64844e+06 894 
106.022 16246 7677 894 0 6.64671e+06 894 
107.022 16246 7677 894 0 6.64484e+06 894 
