time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.0057 0.0228803 0.0114066 0.000201293 6.70977e-05 4.65329 0.000134195 
2.01054 0.0229474 0.0114737 0.000134195 0 4.63887 0.000134195 
3.01552 0.0228132 0.0113395 0.000268391 0 4.63169 0.000268391 
4.01635 0.022679 0.0112053 0.000402586 0.000134195 4.62189 0.000268391 
5.01769 0.0226119 0.0111382 0.000469684 6.70977e-05 4.61089 0.000402586 
6.01885 0.0224777 0.011004 0.000603879 6.70977e-05 4.60518 0.000536782 
7.02715 0.0225448 0.0110711 0.000536782 0 4.6019 0.000536782 
8.02869 0.0223435 0.0108698 0.000738075 0.000201293 4.59686 0.000536782 
9.03252 0.0225448 0.0110711 0.000536782 0 4.58908 0.000536782 
10.0377 0.0225448 0.0110711 0.000536782 0 4.58271 0.000536782 
11.0383 0.0224106 0.0109369 0.000670977 0.000134195 4.57841 0.000536782 
12.0386 0.0224777 0.011004 0.000603879 6.70977e-05 4.57163 0.000536782 
13.0406 0.0224106 0.0109369 0.000670977 0 4.56586 0.000670977 
14.0479 0.0224106 0.0109369 0.000670977 0 4.5615 0.000670977 
15.0517 0.0224106 0.0109369 0.000670977 0 4.55587 0.000670977 
16.0526 0.0223435 0.0108698 0.000738075 6.70977e-05 4.5509 0.000670977 
17.0575 0.0223435 0.0108698 0.000738075 6.70977e-05 4.545 0.000670977 
18.0623 0.0223435 0.0108698 0.000738075 6.70977e-05 4.54043 0.000670977 
19.0626 0.0224106 0.0109369 0.000670977 0 4.5354 0.000670977 
20.0817 0.0224106 0.0109369 0.000670977 0 4.53077 0.000670977 
21.0845 0.0223435 0.0108698 0.000738075 6.70977e-05 4.52708 0.000670977 
22.0948 0.0223435 0.0108698 0.000738075 6.70977e-05 4.52332 0.000670977 
23.0949 0.0223435 0.0108698 0.000738075 6.70977e-05 4.5195 0.000670977 
24.095 0.0222764 0.0108027 0.000805172 0.000134195 4.51561 0.000670977 
25.108 0.0224106 0.0109369 0.000670977 0 4.51071 0.000670977 
26.1165 0.0222764 0.0108027 0.000805172 0 4.50749 0.000805172 
27.1165 0.0220751 0.0106014 0.00100647 0.000201293 4.50346 0.000805172 
28.1238 0.0222764 0.0108027 0.000805172 0 4.50018 0.000805172 
29.1247 0.0222093 0.0107356 0.00087227 6.70977e-05 4.49635 0.000805172 
30.128 0.0222764 0.0108027 0.000805172 0 4.49233 0.000805172 
31.1378 0.0222093 0.0107356 0.00087227 6.70977e-05 4.48843 0.000805172 
32.1454 0.0222764 0.0108027 0.000805172 0 4.48535 0.000805172 
33.1458 0.0222764 0.0108027 0.000805172 0 4.48213 0.000805172 
34.146 0.0222093 0.0107356 0.00087227 6.70977e-05 4.47891 0.000805172 
35.1478 0.0221422 0.0106685 0.000939368 0.000134195 4.47548 0.000805172 
36.1525 0.0222093 0.0107356 0.00087227 6.70977e-05 4.47213 0.000805172 
37.1526 0.0222093 0.0107356 0.00087227 6.70977e-05 4.46911 0.000805172 
38.1654 0.0222764 0.0108027 0.000805172 0 4.46589 0.000805172 
39.1731 0.0222764 0.0108027 0.000805172 0 4.463 0.000805172 
40.1735 0.022008 0.0105343 0.00107356 0.000134195 4.46005 0.000939368 
41.1767 0.0221422 0.0106685 0.000939368 0 4.4567 0.000939368 
42.1814 0.0220751 0.0106014 0.00100647 6.70977e-05 4.45388 0.000939368 
43.1828 0.022008 0.0105343 0.00107356 0.000134195 4.45052 0.000939368 
44.1888 0.0220751 0.0106014 0.00100647 6.70977e-05 4.44791 0.000939368 
45.1905 0.0220751 0.0106014 0.00100647 6.70977e-05 4.44341 0.000939368 
46.1906 0.0219409 0.0104672 0.00114066 0.000201293 4.44079 0.000939368 
47.1921 0.0220751 0.0106014 0.00100647 6.70977e-05 4.43845 0.000939368 
48.1941 0.0221422 0.0106685 0.000939368 0 4.4363 0.000939368 
49.1984 0.0221422 0.0106685 0.000939368 0 4.43361 0.000939368 
50.2021 0.0221422 0.0106685 0.000939368 0 4.43026 0.000939368 
51.2025 0.022008 0.0105343 0.00107356 0.000134195 4.42717 0.000939368 
52.2038 0.0220751 0.0106014 0.00100647 6.70977e-05 4.42415 0.000939368 
53.2083 0.0220751 0.0106014 0.00100647 6.70977e-05 4.42167 0.000939368 
54.2148 0.0220751 0.0106014 0.00100647 6.70977e-05 4.41838 0.000939368 
55.2179 0.0221422 0.0106685 0.000939368 0 4.41523 0.000939368 
56.2192 0.0220751 0.0106014 0.00100647 6.70977e-05 4.41261 0.000939368 
57.2214 0.0219409 0.0104672 0.00114066 0.000201293 4.40959 0.000939368 
58.2238 0.0221422 0.0106685 0.000939368 0 4.40631 0.000939368 
59.2277 0.0220751 0.0106014 0.00100647 6.70977e-05 4.40295 0.000939368 
60.2307 0.022008 0.0105343 0.00107356 0.000134195 4.39906 0.000939368 
61.2307 0.0220751 0.0106014 0.00100647 6.70977e-05 4.39564 0.000939368 
62.2333 0.0220751 0.0106014 0.00100647 6.70977e-05 4.39295 0.000939368 
63.234 0.022008 0.0105343 0.00107356 0 4.39087 0.00107356 
64.234 0.0218068 0.010333 0.00127486 0.000201293 4.38792 0.00107356 
65.2359 0.022008 0.0105343 0.00107356 0 4.38631 0.00107356 
