time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.00023 8490 4206 80 0 6.94995e+06 80 
2.00025 8462 4178 108 2 6.94437e+06 106 
3.00163 8460 4176 110 0 6.93991e+06 110 
4.00167 8442 4158 128 0 6.936e+06 128 
5.00192 8434 4150 136 0 6.93243e+06 136 
6.00291 8424 4140 146 0 6.92886e+06 146 
7.00383 8418 4134 152 0 6.92565e+06 152 
8.00563 8412 4128 158 0 6.92265e+06 158 
9.00568 8405 4121 165 1 6.91982e+06 164 
10.0058 8401 4117 169 1 6.91707e+06 168 
11.0081 8396 4112 174 0 6.91418e+06 174 
12.0082 8396 4112 174 0 6.91165e+06 174 
13.0098 8394 4110 176 0 6.90893e+06 176 
14.0121 8390 4106 180 0 6.90617e+06 180 
15.0124 8386 4102 184 0 6.9038e+06 184 
16.0127 8384 4100 186 0 6.90127e+06 186 
17.0128 8379 4095 191 1 6.89862e+06 190 
18.0135 8376 4092 194 0 6.89609e+06 194 
19.0136 8373 4089 197 1 6.89389e+06 196 
20.0136 8369 4085 201 1 6.89159e+06 200 
21.0142 8366 4082 204 0 6.8892e+06 204 
22.0143 8365 4081 205 1 6.88657e+06 204 
23.0156 8364 4080 206 0 6.8842e+06 206 
24.0167 8358 4074 212 0 6.88211e+06 212 
25.0168 8355 4071 215 1 6.87974e+06 214 
26.0184 8354 4070 216 0 6.87747e+06 216 
27.0187 8354 4070 216 0 6.87531e+06 216 
28.0197 8352 4068 218 0 6.87322e+06 218 
29.0202 8352 4068 218 0 6.87106e+06 218 
30.0204 8343 4059 227 1 6.86904e+06 226 
31.0206 8340 4056 230 0 6.86689e+06 230 
32.0206 8338 4054 232 0 6.86484e+06 232 
33.0251 8338 4054 232 0 6.86289e+06 232 
34.0251 8336 4052 234 0 6.86104e+06 234 
35.026 8336 4052 234 0 6.85911e+06 234 
36.0277 8336 4052 234 0 6.85716e+06 234 
37.0278 8334 4050 236 0 6.85507e+06 236 
38.0281 8334 4050 236 0 6.85298e+06 236 
39.0298 8334 4050 236 0 6.85104e+06 236 
40.0331 8334 4050 236 0 6.84926e+06 236 
41.0335 8326 4042 244 0 6.84738e+06 244 
42.0342 8320 4036 250 0 6.84554e+06 250 
43.0386 8316 4032 254 0 6.84364e+06 254 
44.0395 8316 4032 254 0 6.84182e+06 254 
45.0402 8310 4026 260 0 6.83991e+06 260 
46.0408 8308 4024 262 0 6.83819e+06 262 
47.0411 8306 4022 264 0 6.83664e+06 264 
48.0421 8304 4020 266 0 6.8349e+06 266 
49.0433 8302 4018 268 0 6.83321e+06 268 
50.0434 8300 4016 270 0 6.8315e+06 270 
51.046 8298 4014 272 0 6.82994e+06 272 
52.0498 8296 4012 274 0 6.82836e+06 274 
53.0505 8292 4008 278 0 6.82659e+06 278 
54.0507 8292 4008 278 0 6.825e+06 278 
55.0523 8290 4006 280 0 6.82333e+06 280 
56.053 8290 4006 280 0 6.82176e+06 280 
57.0538 8286 4002 284 0 6.82024e+06 284 
58.0539 8286 4002 284 0 6.81857e+06 284 
59.054 8286 4002 284 0 6.817e+06 284 
60.0541 8281 3997 289 1 6.81534e+06 288 
61.0578 8282 3998 288 0 6.81393e+06 288 
62.0585 8280 3996 290 0 6.81237e+06 290 
63.0588 8278 3994 292 0 6.81085e+06 292 
64.0589 8278 3994 292 0 6.80931e+06 292 
65.059 8272 3988 298 2 6.80773e+06 296 
66.0592 8270 3986 300 0 6.80631e+06 300 
67.0624 8268 3984 302 0 6.80488e+06 302 
68.0632 8268 3984 302 0 6.80346e+06 302 
69.0652 8268 3984 302 0 6.80198e+06 302 
70.0656 8264 3980 306 0 6.80064e+06 306 
71.0667 8260 3976 310 0 6.79926e+06 310 
72.0671 8260 3976 310 0 6.79775e+06 310 
73.0671 8259 3975 311 1 6.79631e+06 310 
74.0674 8256 3972 314 0 6.79492e+06 314 
75.0689 8254 3970 316 0 6.79342e+06 316 
76.0709 8254 3970 316 0 6.79203e+06 316 
77.071 8252 3968 318 2 6.7906e+06 316 
78.0712 8254 3970 316 0 6.7892e+06 316 
79.0717 8252 3968 318 0 6.78783e+06 318 
80.0721 8250 3966 320 0 6.78642e+06 320 
81.0731 8248 3964 322 0 6.78504e+06 322 
82.0732 8248 3964 322 0 6.78365e+06 322 
83.0733 8244 3960 326 0 6.7823e+06 326 
84.0733 8244 3960 326 0 6.78087e+06 326 
85.0733 8240 3956 330 0 6.77946e+06 330 
86.0734 8237 3953 333 1 6.77826e+06 332 
87.0766 8238 3954 332 0 6.77692e+06 332 
88.0797 8238 3954 332 0 6.77557e+06 332 
89.0798 8235 3951 335 1 6.77433e+06 334 
90.0799 8236 3952 334 0 6.77298e+06 334 
91.082 8232 3948 338 0 6.77185e+06 338 
