time	conversion
1.00023	0.0014444
2.00025	0.00224612
3.00163	0.00288606
4.00167	0.00344871
5.00192	0.00396092
6.00291	0.00447356
7.00383	0.00493534
8.00563	0.00536652
9.00568	0.00577284
10.0058	0.0061681
11.0081	0.00658305
12.0082	0.00694655
13.0098	0.00733721
14.0121	0.00773448
15.0124	0.00807486
16.0127	0.00843764
17.0128	0.0088194
18.0135	0.00918233
19.0136	0.00949885
20.0136	0.00982859
21.0142	0.0101728
22.0143	0.0105509
23.0156	0.0108905
24.0167	0.0111907
25.0168	0.0115315
26.0184	0.0118578
27.0187	0.0121678
28.0197	0.0124685
29.0202	0.0127786
30.0204	0.0130684
31.0206	0.0133774
32.0206	0.0136723
33.0251	0.0139527
34.0251	0.0142187
35.026	0.014496
36.0277	0.0147751
37.0278	0.0150759
38.0281	0.0153766
39.0298	0.0156557
40.0331	0.0159111
41.0335	0.0161806
42.0342	0.0164457
43.0386	0.0167185
44.0395	0.0169793
45.0402	0.0172542
46.0408	0.0175017
47.0411	0.0177239
48.0421	0.0179744
49.0433	0.0182174
50.0434	0.0184631
51.046	0.0186872
52.0498	0.0189135
53.0505	0.0191678
54.0507	0.0193968
55.0523	0.0196359
56.053	0.0198619
57.0538	0.0200803
58.0539	0.0203201
59.054	0.0205457
60.0541	0.0207841
61.0578	0.0209876
62.0585	0.0212115
63.0588	0.0214295
64.0589	0.0216509
65.059	0.0218773
66.0592	0.0220823
67.0624	0.0222869
68.0632	0.0224918
69.0652	0.0227039
70.0656	0.0228971
71.0667	0.0230945
72.0671	0.0233122
73.0671	0.023519
74.0674	0.0237191
75.0689	0.0239339
76.0709	0.0241341
77.071	0.0243386
78.0712	0.0245402
79.0717	0.0247371
80.0721	0.0249397
81.0731	0.0251386
82.0732	0.0253372
83.0733	0.0255322
84.0733	0.0257368
85.0733	0.0259389
86.0734	0.0261122
87.0766	0.026305
88.0797	0.0264991
89.0798	0.0266761
90.0799	0.0268711
91.082	0.0270329
92.0822	0.0272253
93.0824	0.0274095
94.0826	0.0276109
95.0835	0.0277931
96.085	0.0279787
97.0851	0.0281704
98.0863	0.0283522
99.0871	0.0285259
100.088	0.028698
101.088	0.0288856
102.088	0.0290657
103.09	0.029242
104.09	0.0294221
105.09	0.0295909
106.093	0.0297698
107.094	0.0299476
108.096	0.0301197
109.096	0.0302871
110.097	0.030477
111.099	0.0306457
112.104	0.030822
113.104	0.0310042
114.104	0.0311895
115.105	0.0313629
116.105	0.031532
117.106	0.0316954
118.108	0.0318751
119.108	0.0320483
120.108	0.0322227
121.108	0.0323747
122.109	0.0325407
123.11	0.0327013
124.11	0.0328743
125.111	0.0330381
126.111	0.03318
127.113	0.0333384
128.113	0.0335167
129.113	0.033679
130.113	0.0338342
131.114	0.0339983
132.114	0.0341805
133.116	0.0343445
134.116	0.0345063
135.118	0.0346826
136.12	0.0348438
137.12	0.0349999
138.12	0.0351698
139.121	0.0353464
140.121	0.0355234
141.122	0.0356941
142.124	0.0358573
143.125	0.0359948
144.126	0.0361526
145.126	0.0363181
146.126	0.0364721
147.127	0.0366269
148.127	0.0367694
149.127	0.0369241
150.127	0.0370853
151.129	0.0372432
152.13	0.0373963
153.13	0.0375443
154.131	0.0376966
155.131	0.0378591
156.131	0.0379993
157.132	0.0381545
158.136	0.0383136
159.137	0.0384691
160.139	0.0386204
161.14	0.0387869
162.14	0.0389415
163.144	0.0390894
164.144	0.0392481
