time	conversion
516.718	0.0618678
518.169	0.0619397
519.169	0.0621839
520.284	0.0628736
521.382	0.0631897
522.441	0.0634483
523.767	0.0639368
524.775	0.0644828
525.879	0.0645977
526.939	0.0651006
528.056	0.0654885
529.056	0.0658477
530.081	0.0661494
531.122	0.06625
532.981	0.066681
534.047	0.0670977
535.139	0.0679454
536.394	0.0682184
537.687	0.0684052
538.731	0.0686494
539.763	0.06875
540.781	0.0692385
541.784	0.0694684
543.042	0.0695259
544.419	0.0697989
545.44	0.070273
547.238	0.0708333
548.246	0.0710057
549.264	0.0713649
550.35	0.0717672
551.518	0.0724856
552.574	0.0725287
553.937	0.0727011
555.24	0.0730603
556.721	0.0733477
557.883	0.0738793
558.895	0.0740805
559.936	0.0742241
561.277	0.0743966
562.341	0.0747557
563.793	0.0749856
564.853	0.075
565.887	0.0751149
567.505	0.0754023
568.529	0.0756466
569.6	0.076092
570.639	0.0763649
571.811	0.0769397
572.811	0.0772701
574.476	0.0774138
575.599	0.0776293
576.719	0.0779598
577.851	0.0782328
578.98	0.0786063
580.198	0.079023
581.35	0.0790517
582.713	0.0796552
583.98	0.0799425
584.982	0.0800718
586.066	0.0802299
587.106	0.0804741
588.66	0.0811207
590.18	0.0817385
591.235	0.0821983
592.587	0.0826724
593.691	0.0828305
594.838	0.0832184
595.877	0.0834339
597.553	0.0839799
598.898	0.0841236
599.964	0.0844971
600.964	0.0850144
602.022	0.0856322
603.323	0.0859052
604.409	0.0866667
605.537	0.0871695
606.55	0.088046
607.58	0.0883764
608.892	0.0890517
610.252	0.0894684
611.258	0.0897414
612.316	0.090273
613.327	0.0904454
614.407	0.0908333
615.413	0.0912356
616.527	0.091523
617.661	0.0920402
618.779	0.092658
619.781	0.0934626
620.887	0.0936925
622.015	0.0938649
623.127	0.0943103
624.25	0.0944109
625.407	0.0946983
626.408	0.0952586
627.409	0.0957328
628.416	0.0964224
629.771	0.0966092
630.879	0.0970402
631.914	0.0973851
632.923	0.0975575
633.926	0.0979167
634.945	0.0980891
636.014	0.0982759
637.021	0.0985489
638.077	0.0987931
639.168	0.0989943
640.177	0.0993103
641.224	0.0995833
642.229	0.0998132
643.258	0.100057
644.26	0.100316
645.275	0.100618
646.291	0.100905
647.308	0.100991
648.317	0.101207
649.377	0.101494
650.401	0.101638
651.411	0.101753
652.483	0.101954
653.487	0.102241
654.494	0.102385
655.516	0.102543
656.526	0.102615
657.667	0.10273
658.689	0.103032
659.726	0.103075
660.738	0.103333
661.748	0.103506
662.751	0.103693
663.758	0.103836
664.784	0.103994
665.803	0.104325
666.908	0.104425
667.909	0.104641
668.925	0.104943
669.976	0.105129
671.016	0.105359
672.018	0.105503
673.047	0.105603
674.061	0.10592
675.096	0.106078
676.143	0.106236
677.2	0.106351
678.214	0.106523
679.274	0.106695
680.324	0.106839
681.36	0.106983
682.41	0.107141
683.413	0.107299
684.505	0.107443
685.683	0.107529
686.803	0.107658
687.867	0.107787
688.867	0.107917
690.191	0.108032
691.308	0.108103
692.374	0.10819
693.434	0.108348
694.438	0.108448
695.449	0.108578
696.489	0.108764
697.616	0.108894
698.776	0.109037
699.784	0.109124
700.841	0.109253
701.854	0.109397
702.867	0.109655
703.977	0.109842
705.032	0.109943
706.045	0.110086
707.055	0.110259
708.106	0.110359
709.145	0.11056
710.163	0.11069
711.481	0.110761
712.553	0.110876
713.573	0.11102
714.698	0.111106
715.718	0.111293
716.758	0.111394
717.782	0.111566
718.796	0.111667
719.829	0.111724
720.849	0.111853
721.878	0.111954
722.886	0.111997
723.936	0.112098
724.947	0.112213
725.955	0.112299
727.021	0.112428
728.054	0.112486
729.077	0.112601
730.171	0.112701
731.183	0.112759
732.201	0.112802
733.305	0.112917
734.307	0.113032
735.321	0.113103
736.372	0.11329
737.409	0.113333
738.659	0.113405
739.689	0.11352
740.725	0.113563
741.764	0.113678
742.831	0.113822
743.843	0.113908
744.864	0.113994
745.912	0.114095
746.941	0.114167
747.984	0.114282
748.987	0.114325
750.07	0.114411
751.336	0.114468
752.371	0.114511
753.654	0.114569
754.701	0.114741
755.708	0.114971
756.71	0.115072
757.8	0.115187
758.898	0.115345
759.915	0.115589
761.027	0.115704
762.104	0.11579
763.169	0.115905
764.184	0.115934
765.189	0.115963
766.282	0.116063
767.357	0.116078
768.364	0.116178
769.379	0.11625
770.579	0.116336
771.589	0.116408
772.655	0.116523
773.715	0.116595
774.725	0.116695
775.732	0.116882
776.758	0.117026
777.858	0.117112
778.883	0.117198
779.953	0.117313
781.152	0.117428
782.21	0.117529
783.246	0.117615
784.37	0.117687
785.397	0.117787
786.419	0.117874
787.446	0.117974
788.462	0.11806
789.47	0.118118
790.513	0.118147
791.577	0.11829
792.704	0.118333
793.724	0.118448
794.741	0.118477
795.751	0.118635
796.844	0.11875
797.85	0.118865
798.869	0.119052
800.174	0.119267
801.226	0.119454
802.259	0.119569
803.273	0.119756
804.296	0.119971
805.397	0.120115
806.418	0.120201
807.421	0.120345
808.879	0.120517
809.886	0.120618
810.89	0.120848
811.95	0.120948
812.955	0.120991
814.214	0.121164
815.23	0.121293
816.235	0.121336
817.28	0.121494
818.308	0.121652
819.311	0.12171
820.343	0.121782
821.344	0.121868
822.382	0.122026
823.403	0.12217
824.422	0.12227
825.423	0.122328
826.436	0.122457
827.493	0.122586
828.589	0.122701
829.623	0.12283
830.628	0.123017
831.689	0.123218
832.751	0.123448
834.209	0.12352
835.21	0.123678
836.235	0.123793
837.237	0.123951
838.238	0.124124
839.284	0.124267
840.295	0.124555
841.347	0.124741
842.423	0.124842
843.537	0.124885
844.541	0.124943
845.565	0.125115
846.691	0.125187
847.712	0.125316
848.719	0.125445
849.916	0.12556
850.921	0.125675
851.933	0.125833
853.027	0.125948
854.087	0.126164
855.125	0.126236
856.263	0.126307
857.276	0.126466
858.406	0.126609
859.548	0.126667
860.567	0.126839
861.582	0.127126
862.593	0.127299
863.682	0.127543
864.863	0.127701
865.865	0.127888
867.026	0.127989
868.031	0.128075
869.336	0.12829
870.346	0.128405
871.361	0.128534
872.384	0.128606
873.424	0.128649
874.464	0.128736
875.513	0.128865
876.518	0.128894
877.546	0.129037
878.718	0.129181
879.825	0.129382
880.826	0.129612
881.843	0.12977
882.874	0.129971
883.89	0.130101
884.904	0.130273
885.917	0.130445
886.928	0.130532
887.951	0.130603
888.958	0.130675
890.106	0.130891
891.119	0.130934
892.12	0.130948
893.143	0.131164
894.148	0.131351
895.179	0.131624
896.453	0.131724
897.535	0.131925
898.69	0.131968
899.727	0.132112
900.736	0.132356
901.82	0.132572
902.838	0.132644
903.842	0.132759
904.845	0.132917
905.845	0.133132
906.915	0.133261
907.949	0.133319
908.963	0.133491
909.994	0.133578
911.121	0.133678
912.239	0.133707
913.309	0.133851
914.314	0.133966
915.322	0.13421
916.339	0.134253
917.346	0.134339
918.357	0.134425
919.371	0.134641
920.456	0.134756
921.46	0.134885
922.472	0.134986
923.493	0.135144
924.575	0.135287
925.758	0.135388
926.77	0.135546
927.872	0.135647
928.892	0.135833
929.929	0.13592
931.167	0.136034
932.195	0.136178
933.197	0.136336
934.812	0.13648
935.815	0.136523
936.878	0.136595
937.882	0.136782
938.892	0.13694
939.923	0.137069
940.925	0.137227
941.936	0.137284
942.948	0.137471
944.011	0.137615
945.034	0.137744
946.071	0.137917
947.077	0.138075
948.149	0.138218
949.318	0.138362
950.337	0.138477
951.352	0.138635
952.521	0.138736
953.562	0.138894
954.568	0.138922
955.571	0.139037
956.904	0.139124
957.946	0.139181
958.995	0.139253
960.002	0.139368
961.014	0.13954
962.023	0.139626
963.073	0.139698
964.081	0.139871
965.103	0.14
966.121	0.140259
967.13	0.140417
968.138	0.140546
969.141	0.140733
970.148	0.140934
971.226	0.141221
972.262	0.141264
973.308	0.141351
974.42	0.141451
975.428	0.141566
976.736	0.141609
977.76	0.141825
978.783	0.14194
979.813	0.142011
980.909	0.142069
981.911	0.142198
982.952	0.142299
983.956	0.142543
985.042	0.142672
986.172	0.14273
987.202	0.142888
988.31	0.143003
989.323	0.143218
990.408	0.143261
991.416	0.143477
992.432	0.143578
993.549	0.143664
994.702	0.143779
995.711	0.143937
996.712	0.143994
997.731	0.144109
998.752	0.144124
999.831	0.144181
1000.85	0.14444
1001.9	0.144626
1002.94	0.144842
1003.95	0.144957
1004.99	0.145172
1006.02	0.145417
1007.06	0.145546
1008.06	0.14569
1009.19	0.145733
1010.28	0.146006
1011.29	0.146106
1012.34	0.146437
1013.37	0.146595
1014.41	0.146739
1015.42	0.14694
1016.58	0.14717
1017.59	0.147328
1018.6	0.147428
1019.66	0.147529
1020.69	0.147701
1021.86	0.147845
1022.88	0.148147
1023.9	0.148477
1024.91	0.148649
1025.97	0.148736
1026.99	0.148836
1028.01	0.149037
1029.02	0.149124
1030.04	0.149239
1031.21	0.149325
1032.23	0.149468
1033.3	0.14977
1034.34	0.150057
1035.35	0.15056
1036.36	0.150862
1037.37	0.151049
1038.38	0.15125
1039.4	0.151394
1040.41	0.15171
1041.42	0.151882
1042.45	0.152141
1043.53	0.152256
1044.73	0.152385
1045.79	0.152543
1046.79	0.152716
1047.88	0.152845
1048.88	0.153003
1049.89	0.153247
1050.91	0.15342
1051.96	0.153592
1052.96	0.153793
1054.01	0.153937
1055.02	0.154224
1056.05	0.15454
1057.12	0.154741
1058.15	0.154943
1059.15	0.155029
1060.18	0.155244
1061.32	0.155359
1062.33	0.155589
1063.39	0.155805
1064.41	0.15602
1065.45	0.156149
1066.48	0.156322
1067.49	0.156408
1068.5	0.156451
1069.52	0.156609
1070.53	0.156767
1071.53	0.157026
1072.64	0.157069
1073.66	0.157256
1074.75	0.157342
1075.75	0.157443
1076.75	0.157601
1077.76	0.15773
1078.82	0.157917
1079.82	0.158003
1080.84	0.158175
1081.84	0.158218
1082.87	0.158376
1083.9	0.158434
1084.93	0.158592
1086	0.158721
1087	0.158879
1088.01	0.159052
1089.15	0.15921
1090.15	0.159353
1091.23	0.15944
1092.25	0.159526
1093.35	0.159698
1094.39	0.159885
1095.39	0.160287
1096.41	0.160374
1097.42	0.160517
1098.43	0.160761
1099.44	0.160948
1100.46	0.161164
1101.72	0.16125
1102.79	0.16125
1103.81	0.161408
1104.83	0.161566
1105.87	0.161667
1106.88	0.161767
1108.03	0.161911
1109.05	0.162098
1110.12	0.162227
1111.13	0.162543
1112.15	0.162601
1113.16	0.162759
1114.18	0.162902
1115.22	0.162974
1116.23	0.163147
1117.26	0.16329
1118.3	0.163333
1119.3	0.16342
1120.34	0.163563
1121.35	0.163693
1122.35	0.163822
1123.37	0.164095
1124.37	0.164325
1125.44	0.164497
1126.46	0.164598
1127.47	0.164727
1128.48	0.164828
1129.48	0.164899
1130.55	0.165072
1131.6	0.165187
1132.6	0.16523
1133.62	0.165259
1134.63	0.165359
1135.66	0.165517
1136.75	0.16579
1137.79	0.165934
1138.83	0.166149
1139.83	0.166293
1140.83	0.166408
1141.84	0.16648
1142.97	0.166624
1143.98	0.166782
1145.11	0.166868
1146.11	0.166968
1147.12	0.167069
1148.12	0.167126
1149.15	0.167313
1150.15	0.167471
1151.22	0.167543
1152.23	0.167644
1153.28	0.167845
1154.28	0.168017
1155.34	0.168218
1156.34	0.16829
1157.38	0.16842
1158.39	0.168491
1159.39	0.168563
1160.43	0.168721
1161.44	0.168836
1162.45	0.169009
1163.46	0.169138
1164.46	0.169296
1165.46	0.169382
1166.74	0.169483
1167.74	0.169641
1168.74	0.16977
1169.77	0.169813
1170.78	0.169828
1171.78	0.169914
1172.8	0.169986
1173.85	0.170043
1174.85	0.170144
1175.86	0.170216
1176.88	0.170402
1177.91	0.170532
1178.92	0.170647
1180.18	0.170776
1181.2	0.170862
1182.21	0.170963
1183.27	0.17102
1184.34	0.171121
1185.34	0.17125
1186.38	0.171307
1187.53	0.171379
1188.71	0.171451
1189.74	0.171537
1190.77	0.171753
1191.77	0.171868
1192.78	0.17204
1193.89	0.172098
1194.9	0.172198
1196.02	0.172284
1197.05	0.172328
1198.11	0.1725
1199.15	0.172572
1200.17	0.17273
1201.19	0.172845
1202.2	0.172902
1203.22	0.172989
1204.24	0.17306
1205.25	0.173175
1206.26	0.173391
1207.26	0.173635
1208.27	0.173664
1209.31	0.17375
1210.31	0.173836
1211.31	0.174066
1212.4	0.174267
1213.42	0.17444
1214.44	0.174555
1215.44	0.174727
1216.6	0.174871
1217.68	0.174914
1218.7	0.174943
1219.71	0.175115
1220.73	0.175316
1221.75	0.175589
1222.76	0.175718
1223.78	0.175819
1224.78	0.175934
1225.88	0.176135
1226.89	0.176322
1227.9	0.176466
1228.92	0.176638
1229.93	0.176767
1230.93	0.176897
1231.94	0.176997
1232.97	0.177112
1234.13	0.177198
1235.13	0.177443
1236.14	0.177658
1237.16	0.17773
1238.16	0.177888
1239.16	0.178075
1240.16	0.178161
