time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.01148 172 87 0 0 69460 0 
2.02762 170 85 2 0 69286 2 
3.0687 170 85 2 0 69223 2 
4.10074 170 85 2 0 69143 2 
5.12003 170 85 2 0 69089 2 
6.17486 170 85 2 0 69017 2 
7.18479 168 83 4 0 68962 4 
8.20481 168 83 4 0 68927 4 
9.30484 168 83 4 0 68894 4 
10.367 168 83 4 0 68852 4 
11.4185 168 83 4 0 68807 4 
12.5288 168 83 4 0 68779 4 
13.5376 166 81 6 0 68732 6 
14.5653 166 81 6 0 68695 6 
15.6187 166 81 6 0 68674 6 
16.6741 166 81 6 0 68646 6 
17.6796 166 81 6 0 68612 6 
18.7277 166 81 6 0 68584 6 
19.7296 166 81 6 0 68556 6 
20.7528 166 81 6 0 68528 6 
21.8192 166 81 6 0 68501 6 
22.8293 166 81 6 0 68481 6 
23.8376 166 81 6 0 68448 6 
24.8522 166 81 6 0 68430 6 
25.9066 166 81 6 0 68412 6 
26.9124 166 81 6 0 68399 6 
27.9238 166 81 6 0 68358 6 
28.9374 166 81 6 0 68332 6 
29.9874 166 81 6 0 68319 6 
30.9964 166 81 6 0 68293 6 
32.0694 166 81 6 0 68272 6 
33.0696 165 80 7 1 68217 6 
34.1054 166 81 6 0 68195 6 
35.1328 166 81 6 0 68170 6 
36.1441 166 81 6 0 68138 6 
37.1575 166 81 6 0 68125 6 
38.1596 166 81 6 0 68097 6 
39.222 166 81 6 0 68073 6 
40.2227 166 81 6 0 68027 6 
41.2439 166 81 6 0 67993 6 
42.2506 166 81 6 0 67960 6 
43.2516 166 81 6 0 67940 6 
44.3007 166 81 6 0 67911 6 
45.3094 166 81 6 0 67888 6 
46.3232 166 81 6 0 67865 6 
47.3612 166 81 6 0 67845 6 
48.362 165 80 7 1 67812 6 
49.3751 166 81 6 0 67795 6 
50.3795 166 81 6 0 67755 6 
51.3804 165 80 7 1 67718 6 
52.3865 166 81 6 0 67682 6 
53.4092 166 81 6 0 67665 6 
54.4485 166 81 6 0 67652 6 
55.4601 166 81 6 0 67619 6 
56.4679 166 81 6 0 67602 6 
57.4919 166 81 6 0 67568 6 
58.5195 166 81 6 0 67548 6 
59.5492 166 81 6 0 67535 6 
60.5808 166 81 6 0 67500 6 
61.6129 166 81 6 0 67467 6 
62.616 166 81 6 0 67425 6 
63.664 166 81 6 0 67402 6 
64.6742 166 81 6 0 67387 6 
65.6998 166 81 6 0 67362 6 
66.7074 166 81 6 0 67328 6 
67.7098 166 81 6 0 67315 6 
68.7334 166 81 6 0 67297 6 
69.748 166 81 6 0 67260 6 
70.7486 164 79 8 2 67223 6 
71.749 165 80 7 1 67196 6 
72.7686 166 81 6 0 67169 6 
73.8415 166 81 6 0 67153 6 
74.8415 166 81 6 0 67136 6 
75.8431 166 81 6 0 67103 6 
76.8995 166 81 6 0 67086 6 
77.9252 166 81 6 0 67056 6 
78.9341 166 81 6 0 67036 6 
79.9598 166 81 6 0 67001 6 
81.0215 166 81 6 0 66987 6 
82.0586 166 81 6 0 66967 6 
83.109 166 81 6 0 66939 6 
84.1113 166 81 6 0 66919 6 
85.1181 166 81 6 0 66901 6 
86.1256 166 81 6 0 66886 6 
87.2455 166 81 6 0 66871 6 
