time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.01148 0.0115408 0.0058375 0 0 4.66061 0 
2.02762 0.0114066 0.0057033 0.000134195 0 4.64893 0.000134195 
3.0687 0.0114066 0.0057033 0.000134195 0 4.6447 0.000134195 
4.10074 0.0114066 0.0057033 0.000134195 0 4.63934 0.000134195 
5.12003 0.0114066 0.0057033 0.000134195 0 4.63571 0.000134195 
6.17486 0.0114066 0.0057033 0.000134195 0 4.63088 0.000134195 
7.18479 0.0112724 0.00556911 0.000268391 0 4.62719 0.000268391 
8.20481 0.0112724 0.00556911 0.000268391 0 4.62484 0.000268391 
9.30484 0.0112724 0.00556911 0.000268391 0 4.62263 0.000268391 
10.367 0.0112724 0.00556911 0.000268391 0 4.61981 0.000268391 
11.4185 0.0112724 0.00556911 0.000268391 0 4.61679 0.000268391 
12.5288 0.0112724 0.00556911 0.000268391 0 4.61491 0.000268391 
13.5376 0.0111382 0.00543491 0.000402586 0 4.61176 0.000402586 
14.5653 0.0111382 0.00543491 0.000402586 0 4.60928 0.000402586 
15.6187 0.0111382 0.00543491 0.000402586 0 4.60787 0.000402586 
16.6741 0.0111382 0.00543491 0.000402586 0 4.60599 0.000402586 
17.6796 0.0111382 0.00543491 0.000402586 0 4.60371 0.000402586 
18.7277 0.0111382 0.00543491 0.000402586 0 4.60183 0.000402586 
19.7296 0.0111382 0.00543491 0.000402586 0 4.59995 0.000402586 
20.7528 0.0111382 0.00543491 0.000402586 0 4.59807 0.000402586 
21.8192 0.0111382 0.00543491 0.000402586 0 4.59626 0.000402586 
22.8293 0.0111382 0.00543491 0.000402586 0 4.59492 0.000402586 
23.8376 0.0111382 0.00543491 0.000402586 0 4.5927 0.000402586 
24.8522 0.0111382 0.00543491 0.000402586 0 4.5915 0.000402586 
25.9066 0.0111382 0.00543491 0.000402586 0 4.59029 0.000402586 
26.9124 0.0111382 0.00543491 0.000402586 0 4.58942 0.000402586 
27.9238 0.0111382 0.00543491 0.000402586 0 4.58666 0.000402586 
28.9374 0.0111382 0.00543491 0.000402586 0 4.58492 0.000402586 
29.9874 0.0111382 0.00543491 0.000402586 0 4.58405 0.000402586 
30.9964 0.0111382 0.00543491 0.000402586 0 4.5823 0.000402586 
32.0694 0.0111382 0.00543491 0.000402586 0 4.58089 0.000402586 
33.0696 0.0110711 0.00536782 0.000469684 6.70977e-05 4.5772 0.000402586 
34.1054 0.0111382 0.00543491 0.000402586 0 4.57573 0.000402586 
35.1328 0.0111382 0.00543491 0.000402586 0 4.57405 0.000402586 
36.1441 0.0111382 0.00543491 0.000402586 0 4.5719 0.000402586 
37.1575 0.0111382 0.00543491 0.000402586 0 4.57103 0.000402586 
38.1596 0.0111382 0.00543491 0.000402586 0 4.56915 0.000402586 
39.222 0.0111382 0.00543491 0.000402586 0 4.56754 0.000402586 
40.2227 0.0111382 0.00543491 0.000402586 0 4.56446 0.000402586 
41.2439 0.0111382 0.00543491 0.000402586 0 4.56217 0.000402586 
42.2506 0.0111382 0.00543491 0.000402586 0 4.55996 0.000402586 
43.2516 0.0111382 0.00543491 0.000402586 0 4.55862 0.000402586 
44.3007 0.0111382 0.00543491 0.000402586 0 4.55667 0.000402586 
45.3094 0.0111382 0.00543491 0.000402586 0 4.55513 0.000402586 
46.3232 0.0111382 0.00543491 0.000402586 0 4.55359 0.000402586 
47.3612 0.0111382 0.00543491 0.000402586 0 4.55224 0.000402586 
48.362 0.0110711 0.00536782 0.000469684 6.70977e-05 4.55003 0.000402586 
49.3751 0.0111382 0.00543491 0.000402586 0 4.54889 0.000402586 
50.3795 0.0111382 0.00543491 0.000402586 0 4.5462 0.000402586 
51.3804 0.0110711 0.00536782 0.000469684 6.70977e-05 4.54372 0.000402586 
52.3865 0.0111382 0.00543491 0.000402586 0 4.54131 0.000402586 
53.4092 0.0111382 0.00543491 0.000402586 0 4.54017 0.000402586 
54.4485 0.0111382 0.00543491 0.000402586 0 4.53929 0.000402586 
55.4601 0.0111382 0.00543491 0.000402586 0 4.53708 0.000402586 
56.4679 0.0111382 0.00543491 0.000402586 0 4.53594 0.000402586 
57.4919 0.0111382 0.00543491 0.000402586 0 4.53366 0.000402586 
58.5195 0.0111382 0.00543491 0.000402586 0 4.53232 0.000402586 
59.5492 0.0111382 0.00543491 0.000402586 0 4.53144 0.000402586 
60.5808 0.0111382 0.00543491 0.000402586 0 4.52909 0.000402586 
61.6129 0.0111382 0.00543491 0.000402586 0 4.52688 0.000402586 
62.616 0.0111382 0.00543491 0.000402586 0 4.52406 0.000402586 
63.664 0.0111382 0.00543491 0.000402586 0 4.52252 0.000402586 
64.6742 0.0111382 0.00543491 0.000402586 0 4.52151 0.000402586 
65.6998 0.0111382 0.00543491 0.000402586 0 4.51984 0.000402586 
66.7074 0.0111382 0.00543491 0.000402586 0 4.51755 0.000402586 
67.7098 0.0111382 0.00543491 0.000402586 0 4.51668 0.000402586 
68.7334 0.0111382 0.00543491 0.000402586 0 4.51547 0.000402586 
69.748 0.0111382 0.00543491 0.000402586 0 4.51299 0.000402586 
70.7486 0.011004 0.00530072 0.000536782 0.000134195 4.51051 0.000402586 
71.749 0.0110711 0.00536782 0.000469684 6.70977e-05 4.5087 0.000402586 
72.7686 0.0111382 0.00543491 0.000402586 0 4.50689 0.000402586 
