time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.14941 86 44 0 0 69583 0 
2.15437 85 43 1 1 69554 0 
3.39058 86 44 0 0 69527 0 
4.39222 84 42 2 2 69457 0 
5.41409 86 44 0 0 69414 0 
6.41426 85 43 1 1 69334 0 
7.4843 86 44 0 0 69281 0 
8.50917 86 44 0 0 69216 0 
9.51864 86 44 0 0 69183 0 
10.5792 86 44 0 0 69154 0 
11.5873 85 43 1 1 69132 0 
12.645 86 44 0 0 69091 0 
13.6461 85 43 1 1 69036 0 
14.6696 84 42 2 2 68966 0 
15.6894 86 44 0 0 68918 0 
16.696 84 42 2 2 68871 0 
17.7821 86 44 0 0 68834 0 
18.8677 86 44 0 0 68801 0 
19.9261 84 42 2 0 68762 2 
21.0276 84 42 2 0 68745 2 
22.0381 83 41 3 1 68722 2 
23.0384 83 41 3 1 68713 2 
24.0482 83 41 3 1 68703 2 
25.049 83 41 3 1 68679 2 
26.1471 84 42 2 0 68666 2 
27.1489 83 41 3 1 68638 2 
28.3104 84 42 2 0 68628 2 
29.3133 83 41 3 1 68610 2 
30.3202 83 41 3 1 68590 2 
31.3212 83 41 3 1 68552 2 
32.37 84 42 2 0 68530 2 
33.3726 83 41 3 1 68517 2 
34.4327 84 42 2 0 68506 2 
35.4523 84 42 2 0 68486 2 
36.4557 83 41 3 1 68474 2 
37.5368 84 42 2 0 68449 2 
38.8057 84 42 2 0 68438 2 
39.8432 84 42 2 0 68415 2 
40.848 83 41 3 1 68404 2 
41.8499 84 42 2 0 68383 2 
42.9189 84 42 2 0 68363 2 
44.0809 84 42 2 0 68352 2 
45.1061 84 42 2 0 68339 2 
46.2753 84 42 2 0 68324 2 
47.3589 84 42 2 0 68315 2 
48.3641 82 40 4 2 68296 2 
49.3994 84 42 2 0 68290 2 
50.4004 83 41 3 1 68283 2 
51.4271 84 42 2 0 68264 2 
52.4792 84 42 2 0 68245 2 
53.6415 84 42 2 0 68244 2 
54.7892 84 42 2 0 68237 2 
55.8112 84 42 2 0 68228 2 
56.8158 83 41 3 1 68211 2 
58.0439 84 42 2 0 68193 2 
59.0833 84 42 2 0 68162 2 
60.1937 84 42 2 0 68150 2 
61.2084 84 42 2 0 68139 2 
62.2411 84 42 2 0 68134 2 
63.2536 84 42 2 0 68108 2 
64.2912 84 42 2 0 68093 2 
65.2957 83 41 3 1 68077 2 
66.2991 83 41 3 1 68063 2 
67.3047 83 41 3 1 68050 2 
68.373 84 42 2 0 68034 2 
69.4418 84 42 2 0 68028 2 
70.446 84 42 2 0 67989 2 
71.4465 83 41 3 1 67970 2 
72.4641 84 42 2 0 67956 2 
73.5829 84 42 2 0 67936 2 
74.7422 84 42 2 0 67910 2 
75.9753 84 42 2 0 67883 2 
77.0463 84 42 2 0 67852 2 
78.0481 84 42 2 0 67850 2 
79.5533 84 42 2 0 67812 2 
80.6692 84 42 2 0 67802 2 
81.6775 84 42 2 0 67780 2 
82.7332 84 42 2 0 67768 2 
83.8762 84 42 2 0 67749 2 
84.8933 84 42 2 0 67720 2 
85.8939 83 41 3 1 67700 2 
87.0092 84 42 2 0 67688 2 
88.0657 84 42 2 0 67681 2 
89.1282 84 42 2 0 67667 2 
90.213 84 42 2 0 67653 2 
91.2323 84 42 2 0 67640 2 
92.2399 83 41 3 1 67619 2 
93.8112 84 42 2 0 67605 2 
94.9049 84 42 2 0 67588 2 
95.9612 84 42 2 0 67582 2 
96.9957 84 42 2 0 67557 2 
98.0703 84 42 2 0 67550 2 
99.0937 84 42 2 0 67527 2 
100.456 84 42 2 0 67517 2 
101.465 84 42 2 0 67506 2 
102.557 84 42 2 0 67491 2 
103.56 83 41 3 1 67450 2 
104.817 84 42 2 0 67440 2 
105.921 84 42 2 0 67425 2 
106.946 84 42 2 0 67400 2 
107.972 83 41 3 1 67379 2 
109.029 84 42 2 0 67367 2 
110.073 84 42 2 0 67352 2 
111.216 84 42 2 0 67344 2 
112.22 83 41 3 1 67337 2 
113.384 84 42 2 0 67326 2 
114.393 84 42 2 0 67311 2 
115.446 84 42 2 0 67300 2 
116.598 84 42 2 0 67288 2 
117.631 84 42 2 0 67279 2 
118.773 84 42 2 0 67264 2 
119.778 82 40 4 2 67240 2 
120.792 84 42 2 0 67232 2 
121.801 84 42 2 0 67227 2 
123.153 84 42 2 0 67216 2 
124.225 84 42 2 0 67211 2 
125.228 83 41 3 1 67190 2 
126.257 84 42 2 0 67179 2 
127.262 83 41 3 1 67167 2 
128.289 84 42 2 0 67152 2 
129.302 83 41 3 1 67135 2 
130.306 83 41 3 1 67117 2 
131.334 82 40 4 2 67110 2 
132.343 83 41 3 1 67089 2 
133.444 84 42 2 0 67075 2 
134.465 83 41 3 1 67060 2 
135.494 83 41 3 1 67054 2 
136.597 84 42 2 0 67039 2 
137.829 84 42 2 0 67020 2 
138.876 84 42 2 0 67012 2 
139.89 82 40 4 2 66994 2 
140.917 81 39 5 1 66970 4 
141.93 82 40 4 0 66957 4 
142.999 82 40 4 0 66952 4 
144.012 82 40 4 0 66945 4 
145.031 81 39 5 1 66933 4 
146.064 82 40 4 0 66920 4 
147.065 81 39 5 1 66912 4 
148.068 81 39 5 1 66892 4 
149.076 81 39 5 1 66891 4 
150.079 81 39 5 1 66882 4 
151.081 81 39 5 1 66868 4 
152.114 82 40 4 0 66864 4 
153.193 82 40 4 0 66861 4 
154.281 82 40 4 0 66859 4 
155.333 82 40 4 0 66855 4 
156.41 82 40 4 0 66844 4 
157.43 81 39 5 1 66835 4 
158.562 82 40 4 0 66830 4 
159.653 82 40 4 0 66820 4 
160.662 81 39 5 1 66812 4 
161.665 81 39 5 1 66802 4 
162.71 82 40 4 0 66795 4 
163.722 81 39 5 1 66787 4 
164.746 82 40 4 0 66777 4 
165.901 82 40 4 0 66760 4 
167.038 82 40 4 0 66752 4 
168.045 81 39 5 1 66750 4 
169.049 82 40 4 0 66746 4 
170.15 82 40 4 0 66745 4 
171.539 82 40 4 0 66735 4 
172.644 82 40 4 0 66724 4 
173.816 82 40 4 0 66718 4 
174.876 82 40 4 0 66711 4 
175.917 82 40 4 0 66707 4 
176.94 82 40 4 0 66690 4 
177.958 82 40 4 0 66677 4 
178.958 81 39 5 1 66664 4 
180.003 82 40 4 0 66655 4 
181.044 82 40 4 0 66641 4 
182.061 82 40 4 0 66631 4 
183.365 82 40 4 0 66619 4 
184.374 82 40 4 0 66610 4 
185.474 82 40 4 0 66601 4 
186.478 81 39 5 1 66595 4 
187.479 81 39 5 1 66585 4 
188.607 82 40 4 0 66582 4 
189.642 82 40 4 0 66575 4 
190.715 82 40 4 0 66562 4 
192.132 82 40 4 0 66553 4 
193.213 82 40 4 0 66539 4 
194.848 82 40 4 0 66531 4 
195.864 82 40 4 0 66524 4 
196.879 82 40 4 0 66513 4 
198.016 82 40 4 0 66504 4 
199.04 82 40 4 0 66498 4 
200.344 82 40 4 0 66479 4 
201.534 82 40 4 0 66471 4 
202.631 82 40 4 0 66463 4 
203.718 82 40 4 0 66447 4 
204.718 82 40 4 0 66439 4 
205.722 82 40 4 0 66421 4 
206.82 82 40 4 0 66418 4 
207.88 82 40 4 0 66409 4 
208.88 81 39 5 1 66397 4 
209.886 81 39 5 1 66386 4 
210.977 82 40 4 0 66379 4 
211.989 81 39 5 1 66366 4 
213.319 82 40 4 0 66357 4 
214.556 82 40 4 0 66343 4 
215.606 82 40 4 0 66332 4 
216.83 82 40 4 0 66328 4 
217.862 82 40 4 0 66321 4 
219.156 82 40 4 0 66314 4 
220.326 82 40 4 0 66308 4 
221.468 82 40 4 0 66297 4 
222.475 82 40 4 0 66290 4 
223.491 82 40 4 0 66281 4 
224.494 82 40 4 0 66274 4 
225.502 82 40 4 0 66256 4 
226.608 82 40 4 0 66251 4 
227.75 82 40 4 0 66245 4 
228.857 82 40 4 0 66235 4 
230.02 82 40 4 0 66233 4 
231.041 82 40 4 0 66228 4 
232.075 82 40 4 0 66216 4 
233.086 82 40 4 0 66202 4 
234.128 82 40 4 0 66193 4 
235.182 82 40 4 0 66189 4 
236.248 82 40 4 0 66177 4 
237.279 82 40 4 0 66171 4 
238.379 82 40 4 0 66153 4 
239.471 82 40 4 0 66152 4 
240.524 82 40 4 0 66131 4 
241.868 82 40 4 0 66124 4 
243.019 82 40 4 0 66118 4 
244.156 82 40 4 0 66106 4 
245.173 82 40 4 0 66093 4 
246.182 82 40 4 0 66076 4 
247.211 82 40 4 0 66065 4 
248.228 82 40 4 0 66047 4 
249.248 82 40 4 0 66036 4 
250.46 82 40 4 0 66029 4 
251.467 81 39 5 1 66018 4 
252.761 82 40 4 0 66015 4 
253.851 82 40 4 0 65996 4 
254.98 82 40 4 0 65988 4 
256.033 82 40 4 0 65983 4 
257.034 82 40 4 0 65973 4 
258.134 82 40 4 0 65962 4 
259.162 82 40 4 0 65954 4 
260.296 82 40 4 0 65949 4 
261.361 82 40 4 0 65935 4 
262.362 81 39 5 1 65924 4 
263.476 82 40 4 0 65915 4 
264.485 82 40 4 0 65911 4 
265.588 82 40 4 0 65906 4 
266.594 81 39 5 1 65898 4 
267.651 82 40 4 0 65884 4 
268.761 82 40 4 0 65872 4 
269.822 82 40 4 0 65863 4 
271.071 82 40 4 0 65853 4 
272.095 82 40 4 0 65829 4 
273.228 82 40 4 0 65817 4 
274.298 82 40 4 0 65808 4 
275.299 81 39 5 1 65801 4 
276.302 82 40 4 0 65788 4 
277.531 82 40 4 0 65777 4 
278.582 82 40 4 0 65772 4 
279.677 82 40 4 0 65764 4 
280.921 82 40 4 0 65757 4 
281.926 81 39 5 1 65750 4 
283.072 82 40 4 0 65737 4 
284.19 82 40 4 0 65731 4 
285.192 82 40 4 0 65720 4 
286.217 82 40 4 0 65704 4 
287.364 82 40 4 0 65694 4 
288.472 82 40 4 0 65688 4 
289.527 82 40 4 0 65677 4 
290.751 82 40 4 0 65662 4 
292.013 82 40 4 0 65651 4 
293.047 82 40 4 0 65644 4 
294.104 82 40 4 0 65636 4 
295.113 82 40 4 0 65625 4 
296.121 81 39 5 1 65617 4 
297.142 82 40 4 0 65611 4 
298.58 82 40 4 0 65598 4 
299.768 82 40 4 0 65588 4 
300.807 82 40 4 0 65579 4 
302.1 82 40 4 0 65576 4 
303.119 82 40 4 0 65565 4 
304.28 82 40 4 0 65558 4 
305.333 82 40 4 0 65543 4 
306.534 82 40 4 0 65537 4 
307.777 82 40 4 0 65520 4 
308.907 82 40 4 0 65513 4 
310.093 82 40 4 0 65512 4 
311.104 82 40 4 0 65500 4 
312.145 82 40 4 0 65492 4 
313.156 82 40 4 0 65491 4 
314.232 82 40 4 0 65476 4 
315.235 82 40 4 0 65476 4 
316.245 81 39 5 1 65461 4 
317.25 82 40 4 0 65455 4 
318.319 82 40 4 0 65446 4 
319.326 82 40 4 0 65434 4 
320.362 82 40 4 0 65423 4 
321.48 82 40 4 0 65413 4 
322.62 82 40 4 0 65405 4 
323.624 82 40 4 0 65397 4 
324.628 81 39 5 1 65384 4 
325.637 82 40 4 0 65378 4 
326.683 82 40 4 0 65361 4 
327.851 82 40 4 0 65342 4 
328.853 82 40 4 0 65331 4 
329.998 82 40 4 0 65317 4 
331.03 82 40 4 0 65308 4 
332.393 82 40 4 0 65299 4 
