time	species[0]	species[1] 	species[2]	species[3] 	 species[4]	species[5] 
1.14941 0.0057704 0.0029523 0 0 4.66886 0 
2.15437 0.0057033 0.0028852 6.70977e-05 6.70977e-05 4.66691 0 
3.39058 0.0057704 0.0029523 0 0 4.6651 0 
4.39222 0.00563621 0.0028181 0.000134195 0.000134195 4.66041 0 
5.41409 0.0057704 0.0029523 0 0 4.65752 0 
6.41426 0.0057033 0.0028852 6.70977e-05 6.70977e-05 4.65215 0 
7.4843 0.0057704 0.0029523 0 0 4.6486 0 
8.50917 0.0057704 0.0029523 0 0 4.64423 0 
9.51864 0.0057704 0.0029523 0 0 4.64202 0 
10.5792 0.0057704 0.0029523 0 0 4.64007 0 
11.5873 0.0057033 0.0028852 6.70977e-05 6.70977e-05 4.6386 0 
12.645 0.0057704 0.0029523 0 0 4.63585 0 
13.6461 0.0057033 0.0028852 6.70977e-05 6.70977e-05 4.63216 0 
14.6696 0.00563621 0.0028181 0.000134195 0.000134195 4.62746 0 
15.6894 0.0057704 0.0029523 0 0 4.62424 0 
16.696 0.00563621 0.0028181 0.000134195 0.000134195 4.62109 0 
17.7821 0.0057704 0.0029523 0 0 4.6186 0 
18.8677 0.0057704 0.0029523 0 0 4.61639 0 
19.9261 0.00563621 0.0028181 0.000134195 0 4.61377 0.000134195 
21.0276 0.00563621 0.0028181 0.000134195 0 4.61263 0.000134195 
22.0381 0.00556911 0.00275101 0.000201293 6.70977e-05 4.61109 0.000134195 
23.0384 0.00556911 0.00275101 0.000201293 6.70977e-05 4.61048 0.000134195 
24.0482 0.00556911 0.00275101 0.000201293 6.70977e-05 4.60981 0.000134195 
25.049 0.00556911 0.00275101 0.000201293 6.70977e-05 4.6082 0.000134195 
26.1471 0.00563621 0.0028181 0.000134195 0 4.60733 0.000134195 
27.1489 0.00556911 0.00275101 0.000201293 6.70977e-05 4.60545 0.000134195 
28.3104 0.00563621 0.0028181 0.000134195 0 4.60478 0.000134195 
29.3133 0.00556911 0.00275101 0.000201293 6.70977e-05 4.60357 0.000134195 
30.3202 0.00556911 0.00275101 0.000201293 6.70977e-05 4.60223 0.000134195 
31.3212 0.00556911 0.00275101 0.000201293 6.70977e-05 4.59968 0.000134195 
