time	conversion
1.14941	0.000244253
2.15437	0.00066092
3.39058	0.00104885
4.39222	0.0020546
5.41409	0.00267241
6.41426	0.00382184
7.4843	0.00458333
8.50917	0.00551724
9.51864	0.00599138
10.5792	0.00640805
11.5873	0.00672414
12.645	0.00731322
13.6461	0.00810345
14.6696	0.0091092
15.6894	0.00979885
16.696	0.0104741
17.7821	0.0110057
18.8677	0.0114799
19.9261	0.0120402
21.0276	0.0122845
22.0381	0.0126149
23.0384	0.0127443
24.0482	0.0128879
25.049	0.0132328
26.1471	0.0134195
27.1489	0.0138218
28.3104	0.0139655
29.3133	0.0142241
30.3202	0.0145115
31.3212	0.0150575
32.37	0.0153736
33.3726	0.0155603
34.4327	0.0157184
35.4523	0.0160057
36.4557	0.0161782
37.5368	0.0165374
38.8057	0.0166954
39.8432	0.0170259
40.848	0.0171839
41.8499	0.0174856
42.9189	0.017773
44.0809	0.017931
45.1061	0.0181178
46.2753	0.0183333
47.3589	0.0184626
48.3641	0.0187356
49.3994	0.0188218
50.4004	0.0189224
51.4271	0.0191954
52.4792	0.0194684
53.6415	0.0194828
54.7892	0.0195833
55.8112	0.0197126
56.8158	0.0199569
58.0439	0.0202155
59.0833	0.0206609
60.1937	0.0208333
61.2084	0.0209914
62.2411	0.0210632
63.2536	0.0214368
64.2912	0.0216523
65.2957	0.0218822
66.2991	0.0220833
67.3047	0.0222701
68.373	0.0225
69.4418	0.0225862
70.446	0.0231466
71.4465	0.0234195
72.4641	0.0236207
73.5829	0.023908
74.7422	0.0242816
75.9753	0.0246695
77.0463	0.0251149
78.0481	0.0251437
79.5533	0.0256897
80.6692	0.0258333
81.6775	0.0261494
82.7332	0.0263218
83.8762	0.0265948
84.8933	0.0270115
85.8939	0.0272989
87.0092	0.0274713
88.0657	0.0275718
89.1282	0.027773
90.213	0.0279741
91.2323	0.0281609
92.2399	0.0284626
93.8112	0.0286638
94.9049	0.028908
95.9612	0.0289943
96.9957	0.0293534
98.0703	0.029454
99.0937	0.0297845
100.456	0.0299282
101.465	0.0300862
102.557	0.0303017
103.56	0.0308908
104.817	0.0310345
105.921	0.03125
106.946	0.0316092
107.972	0.0319109
109.029	0.0320833
110.073	0.0322989
111.216	0.0324138
112.22	0.0325144
113.384	0.0326724
114.393	0.0328879
115.446	0.033046
116.598	0.0332184
117.631	0.0333477
118.773	0.0335632
119.778	0.033908
120.792	0.034023
121.801	0.0340948
123.153	0.0342529
124.225	0.0343247
125.228	0.0346264
126.257	0.0347845
127.262	0.0349569
128.289	0.0351724
129.302	0.0354167
130.306	0.0356753
131.334	0.0357759
132.343	0.0360776
133.444	0.0362787
134.465	0.0364943
135.494	0.0365805
136.597	0.036796
137.829	0.037069
138.876	0.0371839
139.89	0.0374425
140.917	0.0377874
141.93	0.0379741
142.999	0.038046
144.012	0.0381466
145.031	0.038319
146.064	0.0385057
147.065	0.0386207
148.068	0.038908
149.076	0.0389224
150.079	0.0390517
151.081	0.0392529
152.114	0.0393103
153.193	0.0393534
154.281	0.0393822
155.333	0.0394397
156.41	0.0395977
157.43	0.039727
158.562	0.0397989
159.653	0.0399425
160.662	0.0400575
161.665	0.0402011
162.71	0.0403017
163.722	0.0404167
164.746	0.0405603
165.901	0.0408046
167.038	0.0409195
168.045	0.0409483
169.049	0.0410057
170.15	0.0410201
171.539	0.0411638
172.644	0.0413218
173.816	0.041408
174.876	0.0415086
175.917	0.0415661
176.94	0.0418103
177.958	0.0419971
178.958	0.0421839
180.003	0.0423132
181.044	0.0425144
182.061	0.042658
183.365	0.0428305
184.374	0.0429598
185.474	0.0430891
186.478	0.0431753
187.479	0.043319
188.607	0.0433621
189.642	0.0434626
190.715	0.0436494
192.132	0.0437787
193.213	0.0439799
194.848	0.0440948
195.864	0.0441954
196.879	0.0443534
198.016	0.0444828
199.04	0.044569
200.344	0.044842
201.534	0.0449569
202.631	0.0450718
203.718	0.0453017
204.718	0.0454167
205.722	0.0456753
206.82	0.0457184
207.88	0.0458477
208.88	0.0460201
209.886	0.0461782
210.977	0.0462787
211.989	0.0464655
213.319	0.0465948
214.556	0.046796
215.606	0.046954
216.83	0.0470115
217.862	0.0471121
219.156	0.0472126
220.326	0.0472989
221.468	0.0474569
222.475	0.0475575
223.491	0.0476868
224.494	0.0477874
225.502	0.048046
226.608	0.0481178
227.75	0.048204
228.857	0.0483477
230.02	0.0483764
231.041	0.0484483
232.075	0.0486207
233.086	0.0488218
234.128	0.0489511
235.182	0.0490086
236.248	0.049181
237.279	0.0492672
238.379	0.0495259
239.471	0.0495402
240.524	0.049842
241.868	0.0499425
243.019	0.0500287
244.156	0.0502011
245.173	0.0503879
246.182	0.0506322
247.211	0.0507902
248.228	0.0510489
249.248	0.0512069
250.46	0.0513075
251.467	0.0514655
252.761	0.0515086
253.851	0.0517816
254.98	0.0518966
256.033	0.0519684
257.034	0.0521121
258.134	0.0522701
259.162	0.0523851
260.296	0.0524569
261.361	0.052658
262.362	0.0528161
263.476	0.0529454
264.485	0.0530029
265.588	0.0530747
266.594	0.0531897
267.651	0.0533908
268.761	0.0535632
269.822	0.0536925
271.071	0.0538362
272.095	0.054181
273.228	0.0543534
274.298	0.0544828
275.299	0.0545833
276.302	0.0547701
277.531	0.0549282
278.582	0.055
279.677	0.0551149
280.921	0.0552155
281.926	0.0553161
283.072	0.0555029
284.19	0.0555891
285.192	0.0557471
286.217	0.055977
287.364	0.0561207
288.472	0.0562069
289.527	0.0563649
290.751	0.0565805
292.013	0.0567385
293.047	0.0568391
294.104	0.056954
295.113	0.0571121
296.121	0.057227
297.142	0.0573132
298.58	0.0575
299.768	0.0576437
300.807	0.057773
302.1	0.0578161
303.119	0.0579741
304.28	0.0580747
305.333	0.0582902
306.534	0.0583764
307.777	0.0586207
308.907	0.0587213
310.093	0.0587356
311.104	0.058908
312.145	0.059023
313.156	0.0590374
314.232	0.0592529
315.235	0.0592529
316.245	0.0594684
317.25	0.0595546
318.319	0.0596839
319.326	0.0598563
320.362	0.0600144
321.48	0.060158
322.62	0.060273
323.624	0.0603879
324.628	0.0605747
325.637	0.0606609
326.683	0.0609052
327.851	0.0611782
328.853	0.0613362
329.998	0.0615374
331.03	0.0616667
332.393	0.061796
333.725	0.0620402
334.816	0.0621408
335.827	0.0622845
336.849	0.0623851
337.908	0.0625718
338.96	0.062658
340.01	0.0627443
341.153	0.062931
342.495	0.0629741
343.507	0.0631034
344.53	0.0631897
345.708	0.0634052
346.821	0.0634626
347.854	0.0635776
348.874	0.0636925
349.937	0.0638075
350.962	0.0638937
352.067	0.0639655
353.54	0.0641092
354.576	0.0643103
355.577	0.0644828
356.659	0.0645977
357.669	0.0648132
358.737	0.0648851
360.027	0.0650575
361.095	0.0651868
362.109	0.0652874
363.208	0.0653448
364.236	0.0655029
365.247	0.0655747
366.373	0.0656609
367.382	0.065704
368.495	0.0657902
369.694	0.0658764
370.756	0.0659626
371.822	0.0660201
372.836	0.0661494
373.932	0.0663075
374.935	0.0663649
376.053	0.066408
377.238	0.0664655
378.248	0.0666523
379.249	0.0667672
380.277	0.0669397
381.363	0.0670259
382.399	0.0671408
383.661	0.0672557
384.836	0.067342
386.076	0.0674425
387.324	0.0674856
388.404	0.0676149
389.668	0.0676868
390.676	0.0677011
391.677	0.0677874
392.776	0.067931
394.262	0.0680316
395.286	0.0682328
396.528	0.0682759
397.532	0.0684914
399.06	0.068592
400.319	0.0686925
401.547	0.0687644
402.618	0.0689655
403.731	0.0691523
404.784	0.0692529
405.791	0.0693534
406.825	0.0693822
408.224	0.069569
409.357	0.0698132
410.424	0.0699138
411.509	0.07
412.582	0.0701006
413.685	0.0701868
414.849	0.0703592
415.884	0.070546
417.102	0.0706609
418.383	0.0707759
419.44	0.0708908
420.472	0.0709483
421.533	0.0709914
422.638	0.0710632
423.775	0.0711063
425.004	0.0712356
426.013	0.0713362
427.017	0.0715517
428.028	0.071954
429.132	0.0720977
430.254	0.0721552
431.256	0.0722845
432.331	0.0724569
433.338	0.072658
434.373	0.0729023
435.382	0.0731034
436.413	0.0733046
437.952	0.0734195
438.999	0.0735057
440.07	0.0737213
441.107	0.0738937
442.109	0.0740517
443.213	0.0741954
444.264	0.0742385
445.585	0.0744971
446.586	0.0745546
448.174	0.0746983
449.563	0.0748276
450.597	0.0749425
451.661	0.0750287
452.677	0.0751293
453.77	0.0751437
454.802	0.0752011
455.837	0.0753592
456.945	0.0755029
457.954	0.0757471
459.351	0.075819
460.494	0.0760632
461.503	0.0761207
462.512	0.0761351
463.617	0.0762644
464.907	0.0764368
465.983	0.0765374
467.042	0.0766954
468.043	0.0768966
469.055	0.0770115
470.065	0.0771264
471.152	0.0772126
472.267	0.0774856
473.287	0.0776437
474.335	0.0777299
475.39	0.0778161
476.413	0.0778879
477.426	0.0780316
478.48	0.078046
479.557	0.0782328
480.721	0.0783764
482.133	0.0785776
483.206	0.0787356
